curve,curve_type,fpr,tpr,auc,ci_lo,ci_hi
ENSG00000110693,single_gene,0.3,0.6363636363636364,0.7343434343434344,0.607049786628734,0.8551133786848072
ENSG00000110693,single_gene,0.3,0.696969696969697,0.7343434343434344,0.607049786628734,0.8551133786848072
ENSG00000110693,single_gene,0.3333333333333333,0.696969696969697,0.7343434343434344,0.607049786628734,0.8551133786848072
ENSG00000110693,single_gene,0.3333333333333333,0.7575757575757576,0.7343434343434344,0.607049786628734,0.8551133786848072
ENSG00000110693,single_gene,0.43333333333333335,0.7575757575757576,0.7343434343434344,0.607049786628734,0.8551133786848072
ENSG00000110693,single_gene,0.43333333333333335,0.8181818181818182,0.7343434343434344,0.607049786628734,0.8551133786848072
ENSG00000110693,single_gene,0.4666666666666667,0.8181818181818182,0.7343434343434344,0.607049786628734,0.8551133786848072
ENSG00000110693,single_gene,0.4666666666666667,0.8484848484848485,0.7343434343434344,0.607049786628734,0.8551133786848072
ENSG00000110693,single_gene,0.6666666666666666,0.8484848484848485,0.7343434343434344,0.607049786628734,0.8551133786848072
ENSG00000110693,single_gene,0.6666666666666666,0.9090909090909091,0.7343434343434344,0.607049786628734,0.8551133786848072
ENSG00000110693,single_gene,0.7333333333333333,0.9090909090909091,0.7343434343434344,0.607049786628734,0.8551133786848072
ENSG00000110693,single_gene,0.7333333333333333,0.9393939393939394,0.7343434343434344,0.607049786628734,0.8551133786848072
ENSG00000110693,single_gene,0.9666666666666667,0.9393939393939394,0.7343434343434344,0.607049786628734,0.8551133786848072
ENSG00000110693,single_gene,0.9666666666666667,1.0,0.7343434343434344,0.607049786628734,0.8551133786848072
ENSG00000110693,single_gene,1.0,1.0,0.7343434343434344,0.607049786628734,0.8551133786848072
ENSG00000114302,single_gene,0.0,0.0,0.6742424242424243,0.5277511760752688,0.8073038859827053
ENSG00000114302,single_gene,0.0,0.030303030303030304,0.6742424242424243,0.5277511760752688,0.8073038859827053
ENSG00000114302,single_gene,0.03333333333333333,0.030303030303030304,0.6742424242424243,0.5277511760752688,0.8073038859827053
ENSG00000114302,single_gene,0.03333333333333333,0.06060606060606061,0.6742424242424243,0.5277511760752688,0.8073038859827053
ENSG00000114302,single_gene,0.06666666666666667,0.06060606060606061,0.6742424242424243,0.5277511760752688,0.8073038859827053
ENSG00000114302,single_gene,0.06666666666666667,0.12121212121212122,0.6742424242424243,0.5277511760752688,0.8073038859827053
ENSG00000114302,single_gene,0.1,0.15151515151515152,0.6742424242424243,0.5277511760752688,0.8073038859827053
ENSG00000114302,single_gene,0.1,0.21212121212121213,0.6742424242424243,0.5277511760752688,0.8073038859827053
ENSG00000114302,single_gene,0.13333333333333333,0.21212121212121213,0.6742424242424243,0.5277511760752688,0.8073038859827053
ENSG00000114302,single_gene,0.13333333333333333,0.24242424242424243,0.6742424242424243,0.5277511760752688,0.8073038859827053
