list,source,native,name,term_size,query_size,hits,domain,p_raw,p_adj,significant,genes,genes_ensg,calibrated_p
up,GO:BP,GO:0010608,post-transcriptional regulation of gene expression,234,18,2,5622,0.17092586471642082,0.2969100150030931,False,"FUS, RBM4B","ENSG00000089280, ENSG00000173914",0.40594059405940597
up,GO:MF,GO:0001540,amyloid-beta binding,38,18,1,5622,0.115084848012042,0.2973025240311079,False,CACNA1A,ENSG00000141837,0.40594059405940597
up,REAC,REAC:R-HSA-5633007,Regulation of TP53 Activity,70,18,1,5622,0.20217844971269025,0.2978033921443683,False,L3MBTL1,ENSG00000185513,0.40594059405940597
up,REAC,REAC:R-HSA-9824443,Parasitic Infection Pathways,69,18,1,5622,0.1995839080857397,0.2978033921443683,False,PRKAR2A,ENSG00000114302,0.40594059405940597
up,REAC,REAC:R-HSA-73887,Death Receptor Signaling,70,18,1,5622,0.20217844971269025,0.2978033921443683,False,CFLAR,ENSG00000003402,0.40594059405940597
up,REAC,REAC:R-HSA-418594,G alpha (i) signalling events,66,18,1,5622,0.19175238699661648,0.2978033921443683,False,PRKAR2A,ENSG00000114302,0.40594059405940597
up,REAC,REAC:R-HSA-9658195,Leishmania infection,69,18,1,5622,0.1995839080857397,0.2978033921443683,False,PRKAR2A,ENSG00000114302,0.40594059405940597
up,REAC,REAC:R-HSA-5610787,Hedgehog 'off' state,65,18,1,5622,0.18912583761332327,0.2978033921443683,False,PRKAR2A,ENSG00000114302,0.40594059405940597
up,GO:BP,GO:0045814,"negative regulation of gene expression, epigenetic",59,18,1,5622,0.17319646856254733,0.30020721217508184,False,L3MBTL1,ENSG00000185513,0.40594059405940597
up,WP,WP:WP2882,Nuclear receptors meta pathway,98,18,1,5622,0.27168241620055456,0.3018693513339494,False,DNAJB1,ENSG00000132002,0.40594059405940597
up,GO:MF,GO:0005262,calcium channel activity,40,18,1,5622,0.12078120258628058,0.30195300646570084,False,CACNA1A,ENSG00000141837,0.40594059405940597
up,GO:MF,GO:0019905,syntaxin binding,40,18,1,5622,0.12078120258628058,0.30195300646570084,False,CACNA1A,ENSG00000141837,0.40594059405940597
up,GO:BP,GO:0016477,cell migration,456,18,3,5622,0.1749561413612185,0.30260654492948974,False,"ZMYND8, PLXNC1, GPNMB","ENSG00000101040, ENSG00000136040, ENSG00000136235",0.40594059405940597
up,GO:BP,GO:0048675,axon extension,60,18,1,5622,0.17587172715788701,0.30353878391703837,False,BCL11A,ENSG00000119866,0.40594059405940597
up,GO:BP,GO:0060341,regulation of cellular localization,241,18,2,5622,0.17900456156766117,0.30374247710217867,False,"ZMYND8, ICE1","ENSG00000101040, ENSG00000164151",0.40594059405940597
up,GO:BP,GO:0061564,axon development,241,18,2,5622,0.17900456156766117,0.30374247710217867,False,"BCL11A, PLXNC1","ENSG00000119866, ENSG00000136040",0.40594059405940597
up,GO:BP,GO:0048518,positive regulation of biological process,2069,18,9,5622,0.17843194893500408,0.30374247710217867,False,"CFLAR, FUS, ZMYND8, BCL11A, PLXNC1, GPNMB, ICE1, RBM4B, TRRAP","ENSG00000003402, ENSG00000089280, ENSG00000101040, ENSG00000119866, ENSG00000136040, ENSG00000136235, ENSG00000164151, ENSG00000173914, ENSG00000196367",0.40594059405940597
up,GO:BP,GO:0006950,response to stress,1222,18,6,5622,0.17868467758505177,0.30374247710217867,False,"CFLAR, FUS, ZMYND8, DNAJB1, MANF, TRRAP","ENSG00000003402, ENSG00000089280, ENSG00000101040, ENSG00000132002, ENSG00000145050, ENSG00000196367",0.40594059405940597
up,GO:BP,GO:0010977,negative regulation of neuron projection development,61,18,1,5622,0.17853880894701993,0.30374247710217867,False,BCL11A,ENSG00000119866,0.40594059405940597
up,GO:BP,GO:0055082,intracellular chemical homeostasis,241,18,2,5622,0.17900456156766117,0.30374247710217867,False,"CALB1, CALB2","ENSG00000104327, ENSG00000172137",0.40594059405940597
up,GO:BP,GO:1901654,response to ketone,61,18,1,5622,0.17853880894701993,0.30374247710217867,False,CFLAR,ENSG00000003402,0.40594059405940597
up,GO:BP,GO:0006368,transcription elongation by RNA polymerase II,61,18,1,5622,0.17853880894701993,0.30374247710217867,False,ZMYND8,ENSG00000101040,0.40594059405940597
up,GO:MF,GO:0044183,protein folding chaperone,41,18,1,5622,0.1236163760641464,0.3041355284117894,False,DNAJB1,ENSG00000132002,0.40594059405940597
up,GO:CC,GO:0031248,protein acetyltransferase complex,60,18,1,5622,0.17587172715788701,0.30528677167029444,False,TRRAP,ENSG00000196367,0.40594059405940597
up,GO:BP,GO:0032388,positive regulation of intracellular transport,62,18,1,5622,0.18119773745609272,0.3061747932696243,False,ICE1,ENSG00000164151,0.40594059405940597
up,GO:BP,GO:0030308,negative regulation of cell growth,62,18,1,5622,0.18119773745609272,0.3061747932696243,False,BCL11A,ENSG00000119866,0.40594059405940597
up,GO:MF,GO:0005496,steroid binding,42,18,1,5622,0.12644291346440537,0.30622893104660653,False,CALB1,ENSG00000104327,0.40594059405940597
up,REAC,REAC:R-HSA-9609507,Protein localization,74,18,1,5622,0.212477401079344,0.3088004895686464,False,GSTK1,ENSG00000197448,0.40594059405940597
up,GO:BP,GO:0007613,memory,64,18,1,5622,0.18649122842145313,0.30928380680594886,False,CALB1,ENSG00000104327,0.40594059405940597
up,GO:BP,GO:0045930,negative regulation of mitotic cell cycle,64,18,1,5622,0.18649122842145313,0.30928380680594886,False,GPNMB,ENSG00000136235,0.40594059405940597
up,GO:BP,GO:0060078,regulation of postsynaptic membrane potential,63,18,1,5622,0.18384853614778168,0.30928380680594886,False,ZMYND8,ENSG00000101040,0.40594059405940597
up,GO:BP,GO:0055001,muscle cell development,64,18,1,5622,0.18649122842145313,0.30928380680594886,False,CFLAR,ENSG00000003402,0.40594059405940597
up,GO:BP,GO:0071453,cellular response to oxygen levels,64,18,1,5622,0.18649122842145313,0.30928380680594886,False,CFLAR,ENSG00000003402,0.40594059405940597
up,GO:BP,GO:0070661,leukocyte proliferation,64,18,1,5622,0.18649122842145313,0.30928380680594886,False,GPNMB,ENSG00000136235,0.40594059405940597
up,GO:BP,GO:2000045,regulation of G1/S transition of mitotic cell cycle,64,18,1,5622,0.18649122842145313,0.30928380680594886,False,GPNMB,ENSG00000136235,0.40594059405940597
up,GO:BP,GO:0006325,chromatin organization,470,18,3,5622,0.18635849339760685,0.30928380680594886,False,"ZMYND8, L3MBTL1, TRRAP","ENSG00000101040, ENSG00000185513, ENSG00000196367",0.40594059405940597
up,GO:BP,GO:0035967,cellular response to topologically incorrect protein,63,18,1,5622,0.18384853614778168,0.30928380680594886,False,MANF,ENSG00000145050,0.40594059405940597
up,GO:BP,GO:1901699,cellular response to nitrogen compound,248,18,2,5622,0.18715030163712928,0.3097395135924562,False,"CFLAR, CACNA1A","ENSG00000003402, ENSG00000141837",0.40594059405940597
up,GO:CC,GO:0042470,melanosome,65,18,1,5622,0.18912583761332327,0.3107067332218882,False,GPNMB,ENSG00000136235,0.40594059405940597
up,GO:CC,GO:0042579,microbody,64,18,1,5622,0.18649122842145313,0.3107067332218882,False,GSTK1,ENSG00000197448,0.40594059405940597
up,GO:CC,GO:0048770,pigment granule,65,18,1,5622,0.18912583761332327,0.3107067332218882,False,GPNMB,ENSG00000136235,0.40594059405940597
up,GO:CC,GO:0005777,peroxisome,64,18,1,5622,0.18649122842145313,0.3107067332218882,False,GSTK1,ENSG00000197448,0.40594059405940597
up,GO:CC,GO:1902493,acetyltransferase complex,65,18,1,5622,0.18912583761332327,0.3107067332218882,False,TRRAP,ENSG00000196367,0.40594059405940597
up,GO:CC,GO:0016363,nuclear matrix,62,18,1,5622,0.18119773745609272,0.3107067332218882,False,BCL11A,ENSG00000119866,0.40594059405940597
up,GO:MF,GO:0140297,DNA-binding transcription factor binding,204,18,2,5622,0.13722481860280397,0.31071982230234346,False,"ZMYND8, BCL11A","ENSG00000101040, ENSG00000119866",0.40594059405940597
up,GO:MF,GO:0051117,ATPase binding,46,18,1,5622,0.13766319655062115,0.31071982230234346,False,DNAJB1,ENSG00000132002,0.40594059405940597
up,GO:MF,GO:0005509,calcium ion binding,205,18,2,5622,0.1383204370249141,0.31071982230234346,False,"CALB1, CALB2","ENSG00000104327, ENSG00000172137",0.40594059405940597
up,GO:MF,GO:0005244,voltage-gated monoatomic ion channel activity,46,18,1,5622,0.13766319655062115,0.31071982230234346,False,CACNA1A,ENSG00000141837,0.40594059405940597
up,GO:MF,GO:0005539,glycosaminoglycan binding,44,18,1,5622,0.13207017901730997,0.31071982230234346,False,GPNMB,ENSG00000136235,0.40594059405940597
up,GO:MF,GO:0022832,voltage-gated channel activity,47,18,1,5622,0.14044692367796857,0.310989616715501,False,CACNA1A,ENSG00000141837,0.40594059405940597
up,GO:BP,GO:0048584,positive regulation of response to stimulus,716,18,4,5622,0.18834515644968336,0.31107827069353444,False,"CFLAR, FUS, GPNMB, TRRAP","ENSG00000003402, ENSG00000089280, ENSG00000136235, ENSG00000196367",0.40594059405940597
up,GO:BP,GO:0002573,myeloid leukocyte differentiation,65,18,1,5622,0.18912583761332327,0.31172888571848373,False,CFLAR,ENSG00000003402,0.40594059405940597
up,GO:CC,GO:0098858,actin-based cell projection,66,18,1,5622,0.19175238699661648,0.3122339752865259,False,CALB1,ENSG00000104327,0.40594059405940597
up,GO:MF,GO:0002020,protease binding,48,18,1,5622,0.1432221623100397,0.3126681008176928,False,CFLAR,ENSG00000003402,0.40594059405940597
up,WP,WP:WP382,MAPK signaling,106,18,1,5622,0.2904648919294655,0.3140160993832063,False,CACNA1A,ENSG00000141837,0.40594059405940597
up,GO:BP,GO:0090596,sensory organ morphogenesis,66,18,1,5622,0.19175238699661648,0.314770720813183,False,CALB1,ENSG00000104327,0.40594059405940597
up,GO:BP,GO:0033157,regulation of intracellular protein transport,66,18,1,5622,0.19175238699661648,0.314770720813183,False,ICE1,ENSG00000164151,0.40594059405940597
up,GO:BP,GO:0032501,multicellular organismal process,2101,18,9,5622,0.1922008820723904,0.3148656726633058,False,"CFLAR, ZMYND8, CALB1, BCL11A, DNAJB1, PLXNC1, GPNMB, MANF, L3MBTL1","ENSG00000003402, ENSG00000101040, ENSG00000104327, ENSG00000119866, ENSG00000132002, ENSG00000136040, ENSG00000136235, ENSG00000145050, ENSG00000185513",0.40594059405940597
up,GO:MF,GO:0043167,ion binding,1990,18,9,5622,0.146929604254119,0.3163067869359506,False,"FUS, ZMYND8, CALB1, PRKAR2A, BCL11A, CACNA1A, CALB2, RBM4B, L3MBTL1","ENSG00000089280, ENSG00000101040, ENSG00000104327, ENSG00000114302, ENSG00000119866, ENSG00000141837, ENSG00000172137, ENSG00000173914, ENSG00000185513",0.40594059405940597
up,GO:BP,GO:0045765,regulation of angiogenesis,67,18,1,5622,0.1943708997817246,0.3171314680649191,False,GPNMB,ENSG00000136235,0.40594059405940597
up,GO:BP,GO:0007188,adenylate cyclase-modulating G protein-coupled receptor signaling pathway,67,18,1,5622,0.1943708997817246,0.3171314680649191,False,PRKAR2A,ENSG00000114302,0.40594059405940597
up,GO:BP,GO:0051093,negative regulation of developmental process,255,18,2,5622,0.19535665767895385,0.31809589108936726,False,"CFLAR, BCL11A","ENSG00000003402, ENSG00000119866",0.40594059405940597
up,GO:BP,GO:0030307,positive regulation of cell growth,68,18,1,5622,0.19698139911636522,0.31880925238512126,False,BCL11A,ENSG00000119866,0.40594059405940597
up,GO:BP,GO:0009612,response to mechanical stimulus,68,18,1,5622,0.19698139911636522,0.31880925238512126,False,CALB1,ENSG00000104327,0.40594059405940597
up,GO:BP,GO:0072593,reactive oxygen species metabolic process,68,18,1,5622,0.19698139911636522,0.31880925238512126,False,CFLAR,ENSG00000003402,0.40594059405940597
up,REAC,REAC:R-HSA-422475,Axon guidance,278,18,2,5622,0.22267173722391942,0.3193581494395687,False,"PRKAR2A, PLXNC1","ENSG00000114302, ENSG00000136040",0.40594059405940597
up,GO:MF,GO:0015085,calcium ion transmembrane transporter activity,51,18,1,5622,0.1514971905665633,0.3216721169564013,False,CACNA1A,ENSG00000141837,0.40594059405940597
up,REAC,REAC:R-HSA-5358351,Signaling by Hedgehog,80,18,1,5622,0.22769068290144145,0.3223153822890535,False,PRKAR2A,ENSG00000114302,0.40594059405940597
up,GO:BP,GO:1901342,regulation of vasculature development,69,18,1,5622,0.1995839080857397,0.3223740078499124,False,GPNMB,ENSG00000136235,0.40594059405940597
up,GO:BP,GO:0048589,developmental growth,259,18,2,5622,0.20007082245249275,0.32251416579341846,False,"CFLAR, BCL11A","ENSG00000003402, ENSG00000119866",0.40594059405940597
up,GO:BP,GO:0010564,regulation of cell cycle process,262,18,2,5622,0.20361742484295484,0.32642921328011587,False,"GPNMB, L3MBTL1","ENSG00000136235, ENSG00000185513",0.40594059405940597
up,GO:BP,GO:0010646,regulation of cell communication,1272,18,6,5622,0.20492950610389404,0.32642921328011587,False,"CFLAR, ZMYND8, CALB1, PRKAR2A, GPNMB, CACNA1A","ENSG00000003402, ENSG00000101040, ENSG00000104327, ENSG00000114302, ENSG00000136235, ENSG00000141837",0.40594059405940597
up,GO:BP,GO:0048639,positive regulation of developmental growth,71,18,1,5622,0.20476504695785808,0.32642921328011587,False,BCL11A,ENSG00000119866,0.40594059405940597
up,GO:BP,GO:0045595,regulation of cell differentiation,492,18,3,5622,0.20470892301569768,0.32642921328011587,False,"BCL11A, PLXNC1, L3MBTL1","ENSG00000119866, ENSG00000136040, ENSG00000185513",0.40594059405940597
up,GO:BP,GO:0001818,negative regulation of cytokine production,71,18,1,5622,0.20476504695785808,0.32642921328011587,False,GPNMB,ENSG00000136235,0.40594059405940597
up,GO:BP,GO:0023051,regulation of signaling,1271,18,6,5622,0.20438850045630483,0.32642921328011587,False,"CFLAR, ZMYND8, CALB1, PRKAR2A, GPNMB, CACNA1A","ENSG00000003402, ENSG00000101040, ENSG00000104327, ENSG00000114302, ENSG00000136235, ENSG00000141837",0.40594059405940597
up,GO:CC,GO:0034703,cation channel complex,71,18,1,5622,0.20476504695785808,0.3276240751325725,False,CACNA1A,ENSG00000141837,0.40594059405940597
up,GO:CC,GO:1902554,serine/threonine protein kinase complex,71,18,1,5622,0.20476504695785808,0.3276240751325725,False,PRKAR2A,ENSG00000114302,0.40594059405940597
up,GO:BP,GO:0006354,DNA-templated transcription elongation,72,18,1,5622,0.2073437227198394,0.3276843931611582,False,ZMYND8,ENSG00000101040,0.40594059405940597
up,GO:BP,GO:0009266,response to temperature stimulus,72,18,1,5622,0.2073437227198394,0.3276843931611582,False,DNAJB1,ENSG00000132002,0.40594059405940597
up,GO:BP,GO:1902806,regulation of cell cycle G1/S phase transition,72,18,1,5622,0.2073437227198394,0.3276843931611582,False,GPNMB,ENSG00000136235,0.40594059405940597
up,GO:BP,GO:0031333,negative regulation of protein-containing complex assembly,72,18,1,5622,0.2073437227198394,0.3276843931611582,False,BCL11A,ENSG00000119866,0.40594059405940597
up,GO:BP,GO:0006139,nucleobase-containing compound metabolic process,1844,18,8,5622,0.20834779044441262,0.3286268475502869,False,"FUS, ZMYND8, BCL11A, DNAJB1, ICE1, RBM4B, L3MBTL1, TRRAP","ENSG00000089280, ENSG00000101040, ENSG00000119866, ENSG00000132002, ENSG00000164151, ENSG00000173914, ENSG00000185513, ENSG00000196367",0.40594059405940597
up,GO:MF,GO:0031072,heat shock protein binding,53,18,1,5622,0.1569718785583309,0.3287924483316396,False,DNAJB1,ENSG00000132002,0.40594059405940597
up,GO:BP,GO:0048870,cell motility,497,18,3,5622,0.20894725885937476,0.3289286926575316,False,"ZMYND8, PLXNC1, GPNMB","ENSG00000101040, ENSG00000136040, ENSG00000136235",0.40594059405940597
up,REAC,REAC:R-HSA-9675108,Nervous system development,289,18,2,5622,0.23588328323656618,0.3296317675998169,False,"PRKAR2A, PLXNC1","ENSG00000114302, ENSG00000136040",0.40594059405940597
up,REAC,REAC:R-HSA-201681,TCF dependent signaling in response to WNT,85,18,1,5622,0.2401559595597564,0.3313544252153597,False,TRRAP,ENSG00000196367,0.40594059405940597
up,KEGG,KEGG:04140,Autophagy - animal,110,18,1,5622,0.2996836687437842,0.3321676857195551,False,CFLAR,ENSG00000003402,0.40594059405940597
up,KEGG,KEGG:04141,Protein processing in endoplasmic reticulum,107,18,1,5622,0.2927802711798769,0.3321676857195551,False,DNAJB1,ENSG00000132002,0.40594059405940597
up,KEGG,KEGG:04010,MAPK signaling pathway,111,18,1,5622,0.3019706233814135,0.3321676857195551,False,CACNA1A,ENSG00000141837,0.40594059405940597
up,GO:CC,GO:1905368,peptidase complex,73,18,1,5622,0.20991449983534263,0.33296782732502606,False,TRRAP,ENSG00000196367,0.40594059405940597
up,GO:BP,GO:1901988,negative regulation of cell cycle phase transition,74,18,1,5622,0.212477401079344,0.3338338894151095,False,GPNMB,ENSG00000136235,0.40594059405940597
up,GO:BP,GO:0031032,actomyosin structure organization,75,18,1,5622,0.21503244916524378,0.33523434047811645,False,CFLAR,ENSG00000003402,0.40594059405940597
up,GO:BP,GO:0031334,positive regulation of protein-containing complex assembly,75,18,1,5622,0.21503244916524378,0.33523434047811645,False,ICE1,ENSG00000164151,0.40594059405940597
up,GO:BP,GO:0003018,vascular process in circulatory system,75,18,1,5622,0.21503244916524378,0.33523434047811645,False,MANF,ENSG00000145050,0.40594059405940597
up,GO:BP,GO:0009636,response to toxic substance,75,18,1,5622,0.21503244916524378,0.33523434047811645,False,GSTK1,ENSG00000197448,0.40594059405940597
up,GO:BP,GO:0045597,positive regulation of cell differentiation,273,18,2,5622,0.21669423245960595,0.33595634367143146,False,"BCL11A, PLXNC1","ENSG00000119866, ENSG00000136040",0.40594059405940597
up,GO:BP,GO:0061448,connective tissue development,76,18,1,5622,0.21757966674502113,0.33595634367143146,False,CFLAR,ENSG00000003402,0.40594059405940597
up,GO:BP,GO:0097191,extrinsic apoptotic signaling pathway,76,18,1,5622,0.21757966674502113,0.33595634367143146,False,CFLAR,ENSG00000003402,0.40594059405940597
up,GO:BP,GO:0010721,negative regulation of cell development,76,18,1,5622,0.21757966674502113,0.33595634367143146,False,BCL11A,ENSG00000119866,0.40594059405940597
up,GO:BP,GO:0043488,regulation of mRNA stability,76,18,1,5622,0.21757966674502113,0.33595634367143146,False,FUS,ENSG00000089280,0.40594059405940597
up,GO:BP,GO:0009888,tissue development,508,18,3,5622,0.21835284883031164,0.336505537585528,False,"CFLAR, CALB1, GSTK1","ENSG00000003402, ENSG00000104327, ENSG00000197448",0.40594059405940597
up,WP,WP:000000,WIKIPATHWAYS,2968,18,11,5622,0.3205179530333362,0.33738731898245905,False,"CFLAR, FUS, ZMYND8, CALB1, PRKAR2A, BCL11A, DNAJB1, CACNA1A, RBM4B, TRRAP, GSTK1","ENSG00000003402, ENSG00000089280, ENSG00000101040, ENSG00000104327, ENSG00000114302, ENSG00000119866, ENSG00000132002, ENSG00000141837, ENSG00000173914, ENSG00000196367, ENSG00000197448",0.40594059405940597
up,GO:BP,GO:0099175,regulation of postsynapse organization,78,18,1,5622,0.2226507006879529,0.3418218376276001,False,ZMYND8,ENSG00000101040,0.40594059405940597
up,GO:BP,GO:0007623,circadian rhythm,78,18,1,5622,0.2226507006879529,0.3418218376276001,False,RBM4B,ENSG00000173914,0.40594059405940597
up,GO:BP,GO:0035295,tube development,279,18,2,5622,0.2238694753381801,0.3430395382558424,False,"CALB1, GPNMB","ENSG00000104327, ENSG00000136235",0.40594059405940597
up,GO:MF,GO:0036094,small molecule binding,2045,18,9,5622,0.16848328782536065,0.3436172317490903,False,"FUS, ZMYND8, CALB1, PRKAR2A, BCL11A, CACNA1A, CALB2, RBM4B, L3MBTL1","ENSG00000089280, ENSG00000101040, ENSG00000104327, ENSG00000114302, ENSG00000119866, ENSG00000141837, ENSG00000172137, ENSG00000173914, ENSG00000185513",0.40594059405940597
up,GO:MF,GO:0003682,chromatin binding,231,18,2,5622,0.16748573061077632,0.3436172317490903,False,"FUS, L3MBTL1","ENSG00000089280, ENSG00000185513",0.40594059405940597
up,REAC,REAC:R-HSA-76002,"Platelet activation, signaling and aggregation",90,18,1,5622,0.25243104996781063,0.3439373055811417,False,MANF,ENSG00000145050,0.40594059405940597
up,GO:BP,GO:0045926,negative regulation of growth,79,18,1,5622,0.22517456204935574,0.3443846243107795,False,BCL11A,ENSG00000119866,0.40594059405940597
up,GO:BP,GO:0009059,macromolecule biosynthetic process,2177,18,9,5622,0.22713540077114616,0.34672563072262047,False,"FUS, ZMYND8, BCL11A, DNAJB1, GPNMB, ICE1, RBM4B, L3MBTL1, TRRAP","ENSG00000089280, ENSG00000101040, ENSG00000119866, ENSG00000132002, ENSG00000136235, ENSG00000164151, ENSG00000173914, ENSG00000185513, ENSG00000196367",0.40594059405940597
up,GO:BP,GO:0043123,positive regulation of canonical NF-kappaB signal transduction,80,18,1,5622,0.22769068290144145,0.3469162389764873,False,CFLAR,ENSG00000003402,0.40594059405940597
up,GO:BP,GO:0051241,negative regulation of multicellular organismal process,283,18,2,5622,0.2286673595572873,0.3477469656663652,False,"BCL11A, GPNMB","ENSG00000119866, ENSG00000136235",0.40594059405940597
up,REAC,REAC:R-HSA-5689880,Ub-specific processing proteases,94,18,1,5622,0.2621160263433211,0.3484225228222195,False,TRRAP,ENSG00000196367,0.40594059405940597
up,REAC,REAC:R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,93,18,1,5622,0.25970595348434433,0.3484225228222195,False,PRKAR2A,ENSG00000114302,0.40594059405940597
up,GO:MF,GO:0003730,mRNA 3'-UTR binding,59,18,1,5622,0.17319646856254733,0.3486422419116211,False,FUS,ENSG00000089280,0.40594059405940597
up,GO:BP,GO:0061013,regulation of mRNA catabolic process,81,18,1,5622,0.23019908559140434,0.34941706777150966,False,FUS,ENSG00000089280,0.40594059405940597
up,GO:BP,GO:0043487,regulation of RNA stability,82,18,1,5622,0.23269979240594207,0.3512285256164597,False,FUS,ENSG00000089280,0.40594059405940597
up,GO:BP,GO:0048667,cell morphogenesis involved in neuron differentiation,286,18,2,5622,0.23227261716776226,0.3512285256164597,False,"BCL11A, PLXNC1","ENSG00000119866, ENSG00000136040",0.40594059405940597
up,GO:BP,GO:0001666,response to hypoxia,82,18,1,5622,0.23269979240594207,0.3512285256164597,False,CFLAR,ENSG00000003402,0.40594059405940597
up,GO:MF,GO:0050839,cell adhesion molecule binding,243,18,2,5622,0.1813253600314235,0.35318680518150725,False,"DNAJB1, GPNMB","ENSG00000132002, ENSG00000136235",0.40594059405940597
up,GO:MF,GO:0051087,protein-folding chaperone binding,65,18,1,5622,0.18912583761332327,0.35318680518150725,False,DNAJB1,ENSG00000132002,0.40594059405940597
up,GO:MF,GO:0008234,cysteine-type peptidase activity,65,18,1,5622,0.18912583761332327,0.35318680518150725,False,CFLAR,ENSG00000003402,0.40594059405940597
up,GO:MF,GO:0051082,unfolded protein binding,61,18,1,5622,0.17853880894701993,0.35318680518150725,False,DNAJB1,ENSG00000132002,0.40594059405940597
up,GO:MF,GO:0000149,SNARE binding,63,18,1,5622,0.18384853614778168,0.35318680518150725,False,CACNA1A,ENSG00000141837,0.40594059405940597
up,GO:MF,GO:1901681,sulfur compound binding,65,18,1,5622,0.18912583761332327,0.35318680518150725,False,GPNMB,ENSG00000136235,0.40594059405940597
up,GO:BP,GO:1903047,mitotic cell cycle process,288,18,2,5622,0.23467915209494694,0.35355401231500455,False,"GPNMB, L3MBTL1","ENSG00000136235, ENSG00000185513",0.40594059405940597
up,GO:BP,GO:2001234,negative regulation of apoptotic signaling pathway,83,18,1,5622,0.23519282557141022,0.35366682352715756,False,CFLAR,ENSG00000003402,0.40594059405940597
up,GO:BP,GO:0060429,epithelium development,289,18,2,5622,0.23588328323656618,0.35404455547238806,False,"CALB1, GSTK1","ENSG00000104327, ENSG00000197448",0.40594059405940597
up,GO:BP,GO:0006790,sulfur compound metabolic process,84,18,1,5622,0.23767820725397287,0.35475673156796683,False,GSTK1,ENSG00000197448,0.40594059405940597
up,GO:BP,GO:0051146,striated muscle cell differentiation,84,18,1,5622,0.23767820725397287,0.35475673156796683,False,CFLAR,ENSG00000003402,0.40594059405940597
up,GO:BP,GO:0000082,G1/S transition of mitotic cell cycle,84,18,1,5622,0.23767820725397287,0.35475673156796683,False,GPNMB,ENSG00000136235,0.40594059405940597
up,GO:CC,GO:1902911,protein kinase complex,80,18,1,5622,0.22769068290144145,0.35504309876156975,False,PRKAR2A,ENSG00000114302,0.40594059405940597
up,GO:CC,GO:0031981,nuclear lumen,1881,18,8,5622,0.22640212865391085,0.35504309876156975,False,"FUS, ZMYND8, BCL11A, DNAJB1, ICE1, RBM4B, L3MBTL1, TRRAP","ENSG00000089280, ENSG00000101040, ENSG00000119866, ENSG00000132002, ENSG00000164151, ENSG00000173914, ENSG00000185513, ENSG00000196367",0.40594059405940597
up,GO:CC,GO:0005788,endoplasmic reticulum lumen,82,18,1,5622,0.23269979240594207,0.3576485942573507,False,MANF,ENSG00000145050,0.40594059405940597
up,GO:CC,GO:0000228,nuclear chromosome,83,18,1,5622,0.23519282557141022,0.3576485942573507,False,TRRAP,ENSG00000196367,0.40594059405940597
up,GO:CC,GO:0070062,extracellular exosome,783,18,4,5622,0.2349853181464309,0.3576485942573507,False,"CALB1, PRKAR2A, DNAJB1, GSTK1","ENSG00000104327, ENSG00000114302, ENSG00000132002, ENSG00000197448",0.40594059405940597
up,GO:BP,GO:0043010,camera-type eye development,85,18,1,5622,0.2401559595597564,0.35779242773597675,False,CALB1,ENSG00000104327,0.40594059405940597
up,GO:CC,GO:0065010,extracellular membrane-bounded organelle,795,18,4,5622,0.2436893063108293,0.3588862115097596,False,"CALB1, PRKAR2A, DNAJB1, GSTK1","ENSG00000104327, ENSG00000114302, ENSG00000132002, ENSG00000197448",0.40594059405940597
up,GO:CC,GO:1903561,extracellular vesicle,795,18,4,5622,0.2436893063108293,0.3588862115097596,False,"CALB1, PRKAR2A, DNAJB1, GSTK1","ENSG00000104327, ENSG00000114302, ENSG00000132002, ENSG00000197448",0.40594059405940597
up,GO:CC,GO:0043230,extracellular organelle,795,18,4,5622,0.2436893063108293,0.3588862115097596,False,"CALB1, PRKAR2A, DNAJB1, GSTK1","ENSG00000104327, ENSG00000114302, ENSG00000132002, ENSG00000197448",0.40594059405940597
up,GO:CC,GO:0005576,extracellular region,1064,18,5,5622,0.24380856760173872,0.3588862115097596,False,"CALB1, PRKAR2A, DNAJB1, MANF, GSTK1","ENSG00000104327, ENSG00000114302, ENSG00000132002, ENSG00000145050, ENSG00000197448",0.40594059405940597
up,GO:BP,GO:0043523,regulation of neuron apoptotic process,86,18,1,5622,0.2426261045350002,0.36014114227478805,False,CFLAR,ENSG00000003402,0.40594059405940597
up,GO:BP,GO:0071383,cellular response to steroid hormone stimulus,86,18,1,5622,0.2426261045350002,0.36014114227478805,False,CFLAR,ENSG00000003402,0.40594059405940597
up,GO:BP,GO:0030097,hemopoiesis,296,18,2,5622,0.2443269386488887,0.36199910395405216,False,"CFLAR, L3MBTL1","ENSG00000003402, ENSG00000185513",0.40594059405940597
up,GO:MF,GO:0044877,protein-containing complex binding,482,18,3,5622,0.19630564343135415,0.36223065156976064,False,"CFLAR, GPNMB, L3MBTL1","ENSG00000003402, ENSG00000136235, ENSG00000185513",0.40594059405940597
up,GO:MF,GO:0001227,"DNA-binding transcription repressor activity, RNA polymerase II-specific",70,18,1,5622,0.20217844971269025,0.364391391924035,False,BCL11A,ENSG00000119866,0.40594059405940597
up,GO:MF,GO:0008134,transcription factor binding,259,18,2,5622,0.20007082245249275,0.364391391924035,False,"ZMYND8, BCL11A","ENSG00000101040, ENSG00000119866",0.40594059405940597
up,GO:CC,GO:0031901,early endosome membrane,89,18,1,5622,0.2499911150447681,0.36472980706093083,False,GPNMB,ENSG00000136235,0.40594059405940597
