gene,symbol,metric,panel
ENSG00000124225,PMEPA1,0.3088212,False
ENSG00000022267,FHL1,0.30873182,False
ENSG00000019505,SYT13,0.30857348,False
ENSG00000164076,CAMKV,0.30847,False
ENSG00000133069,TMCC2,0.30822924,False
ENSG00000038274,MAT2B,0.30812004,False
ENSG00000106244,PDAP1,0.30702046,False
ENSG00000163637,PRICKLE2,0.30697924,False
ENSG00000069424,KCNAB2,0.30646333,False
ENSG00000131375,CAPN7,0.30613616,False
ENSG00000060762,MPC1,0.30599567,False
ENSG00000171587,DSCAM,0.30594522,False
ENSG00000156298,TSPAN7,0.30584738,False
ENSG00000152601,MBNL1,0.30517524,False
ENSG00000174521,TTC9B,0.30504853,False
ENSG00000100564,PIGH,0.30502754,False
ENSG00000159140,SON,0.30486193,False
ENSG00000198399,ITSN2,0.30480868,False
ENSG00000157036,EXOG,0.30448225,False
ENSG00000172269,DPAGT1,0.30436307,False
ENSG00000166173,LARP6,0.30435097,False
ENSG00000153291,SLC25A27,0.30424336,False
ENSG00000198431,TXNRD1,0.30407786,False
ENSG00000184517,ZFP1,0.30373782,False
ENSG00000170153,RNF150,0.30371472,False
ENSG00000144677,CTDSPL,0.3036346,False
ENSG00000154096,THY1,0.30321687,False
ENSG00000181904,C5orf24,0.30287206,False
ENSG00000166913,YWHAB,0.30209866,False
ENSG00000013588,GPRC5A,0.30195227,False
ENSG00000211455,STK38L,0.30170327,False
ENSG00000146151,HMGCLL1,0.3013509,False
ENSG00000180822,PSMG4,0.30119628,False
ENSG00000180182,MED14,0.3005264,False
ENSG00000100941,PNN,0.30021504,False
ENSG00000114030,KPNA1,0.29983497,False
ENSG00000196091,MYBPC1,0.29965374,False
ENSG00000165113,GKAP1,0.29953533,False
ENSG00000163466,ARPC2,0.2993158,False
ENSG00000154845,PPP4R1,0.2993095,False
ENSG00000180176,TH,0.2992898,False
ENSG00000163624,CDS1,0.29841238,False
ENSG00000151917,BEND6,0.29837936,False
ENSG00000106537,TSPAN13,0.29822677,False
ENSG00000185129,PURA,0.29799807,False
ENSG00000138433,CIR1,0.29799646,False
ENSG00000089169,RPH3A,0.2974118,False
ENSG00000083444,PLOD1,0.29713485,False
ENSG00000049860,HEXB,0.29675323,False
ENSG00000085231,AK6,0.29666677,False
ENSG00000109118,PHF12,0.2958773,False
ENSG00000105185,PDCD5,0.29585665,False
ENSG00000128203,ASPHD2,0.29579577,False
ENSG00000090432,MUL1,0.29550913,False
ENSG00000127952,STYXL1,0.2955061,False
ENSG00000131504,DIAPH1,0.29539025,False
ENSG00000122741,DCAF10,0.29515016,False
ENSG00000176454,LPCAT4,0.29490194,False
ENSG00000135119,RNFT2,0.2948725,False
ENSG00000172932,ANKRD13D,0.2945529,False
ENSG00000162408,NOL9,0.29435757,False
ENSG00000147457,CHMP7,0.2941033,False
ENSG00000034152,MAP2K3,0.29368615,False
ENSG00000172262,ZNF131,0.29348648,False
ENSG00000129625,REEP5,0.2934372,False
ENSG00000136819,C9orf78,0.29339525,False
ENSG00000125741,OPA3,0.29264614,False
ENSG00000089335,ZNF302,0.29228747,False
ENSG00000159307,SCUBE1,0.29226214,False
ENSG00000137198,GMPR,0.29199457,False
ENSG00000133597,ADCK2,0.29154825,False
ENSG00000013392,RWDD2A,0.29114437,False
ENSG00000145934,TENM2,0.291115,False
ENSG00000057252,SOAT1,0.29084018,False
ENSG00000179598,PLD6,0.29041833,False
ENSG00000198837,DENND4B,0.29023853,False
ENSG00000005108,THSD7A,0.29020727,False
ENSG00000135924,DNAJB2,0.29018193,False
ENSG00000076554,TPD52,0.2901163,False
ENSG00000054356,PTPRN,0.28978038,False
ENSG00000135454,B4GALNT1,0.28881797,False
ENSG00000167815,PRDX2,0.28871292,False
ENSG00000172403,SYNPO2,0.28869617,False
ENSG00000183826,BTBD9,0.28812346,False
ENSG00000100865,CINP,0.28802517,False
ENSG00000144028,SNRNP200,0.28780463,False
ENSG00000093010,COMT,0.28760713,False
ENSG00000164051,CCDC51,0.2867403,False
ENSG00000057019,DCBLD2,0.2866565,False
ENSG00000080546,SESN1,0.28659478,False
ENSG00000101608,MYL12A,0.28646183,False
ENSG00000135919,SERPINE2,0.28628817,False
ENSG00000067191,CACNB1,0.28623724,False
ENSG00000196465,MYL6B,0.2860912,False
ENSG00000138796,HADH,0.28527465,False
ENSG00000127914,AKAP9,0.28524464,False
ENSG00000069849,ATP1B3,0.28515932,False
ENSG00000135387,CAPRIN1,0.28499293,False
ENSG00000008018,PSMB1,0.28483674,False
ENSG00000109171,SLAIN2,0.2844084,False
ENSG00000112312,GMNN,0.28402287,False
ENSG00000171202,TMEM126A,0.28361863,False
ENSG00000254004,ZNF260,0.28326628,False
ENSG00000101182,PSMA7,0.2831736,False
ENSG00000151692,RNF144A,0.28317255,False
ENSG00000150991,UBC,0.28282145,False
ENSG00000155368,DBI,0.28113598,False
ENSG00000145740,SLC30A5,0.28091154,False
ENSG00000120129,DUSP1,0.28065613,False
ENSG00000143162,CREG1,0.28064647,False
ENSG00000112659,CUL9,0.2805734,False
ENSG00000118785,SPP1,0.2805071,False
ENSG00000177731,FLII,0.2801567,False
ENSG00000243147,MRPL33,0.2801015,False
ENSG00000110442,COMMD9,0.27992785,False
ENSG00000236279,CLEC2L,0.2795688,False
ENSG00000107742,SPOCK2,0.27936855,False
ENSG00000138069,RAB1A,0.27935094,False
ENSG00000188580,NKAIN2,0.2784768,False
ENSG00000164172,MOCS2,0.27804348,False
ENSG00000117519,CNN3,0.27803108,False
ENSG00000205302,SNX2,0.27768692,False
ENSG00000225968,ELFN1,0.27736023,False
ENSG00000172845,SP3,0.2773302,False
ENSG00000101846,STS,0.27717048,False
ENSG00000167460,TPM4,0.27620244,False
ENSG00000182208,MOB2,0.2760661,False
ENSG00000105202,FBL,0.27561238,False
ENSG00000161011,SQSTM1,0.27557525,False
ENSG00000110042,DTX4,0.27544928,False
ENSG00000141458,NPC1,0.27533102,False
ENSG00000076248,UNG,0.27524668,False
ENSG00000123213,NLN,0.2751674,False
ENSG00000185324,CDK10,0.27500415,False
ENSG00000061987,MON2,0.27475858,False
ENSG00000143420,ENSA,0.27469057,False
ENSG00000145348,TBCK,0.2744399,False
ENSG00000150753,CCT5,0.27388713,False
ENSG00000154380,ENAH,0.2735037,False
ENSG00000011451,WIZ,0.27339336,False
ENSG00000197971,MBP,0.27319857,False
ENSG00000169564,PCBP1,0.27283862,False
ENSG00000148843,PDCD11,0.27283704,False
ENSG00000103365,GGA2,0.2727008,False
ENSG00000102893,PHKB,0.27262032,False
ENSG00000124766,SOX4,0.27245703,False
ENSG00000100575,TIMM9,0.27231994,False
ENSG00000169083,AR,0.27167442,False
ENSG00000185565,LSAMP,0.27154127,False
ENSG00000168137,SETD5,0.27110165,False
ENSG00000114770,ABCC5,0.2710959,False
ENSG00000166166,TRMT61A,0.27059674,False
ENSG00000167700,MFSD3,0.270379,False
ENSG00000257727,CNPY2,0.2700902,False
ENSG00000109519,GRPEL1,0.26964238,False
ENSG00000152291,TGOLN2,0.26962966,False
ENSG00000197694,SPTAN1,0.26956317,False
ENSG00000074842,MYDGF,0.2691599,False
ENSG00000077264,PAK3,0.2689353,False
ENSG00000115525,ST3GAL5,0.26839098,False
ENSG00000166228,PCBD1,0.26816174,False
ENSG00000160439,RDH13,0.26801527,False
ENSG00000100350,FOXRED2,0.2678178,False
ENSG00000155876,RRAGA,0.26759696,False
ENSG00000078687,TNRC6C,0.2674749,False
ENSG00000140691,ARMC5,0.26743034,False
ENSG00000092148,HECTD1,0.26731974,False
ENSG00000169762,TAPT1,0.26719478,False
ENSG00000160753,RUSC1,0.26694727,False
ENSG00000034053,APBA2,0.26683277,False
ENSG00000067082,KLF6,0.26632524,False
ENSG00000137073,UBAP2,0.26586154,False
ENSG00000148468,FAM171A1,0.2655748,False
ENSG00000114742,WDR48,0.26556587,False
ENSG00000111912,NCOA7,0.26542887,False
ENSG00000170903,MSANTD4,0.26462933,False
ENSG00000177082,WDR73,0.26419446,False
ENSG00000181045,SLC26A11,0.2640936,False
ENSG00000160213,CSTB,0.26407325,False
ENSG00000162191,UBXN1,0.26363388,False
ENSG00000159377,PSMB4,0.26350433,False
ENSG00000136271,DDX56,0.26346725,False
ENSG00000075340,ADD2,0.2632876,False
ENSG00000101134,DOK5,0.26314998,False
ENSG00000115520,COQ10B,0.26299626,False
ENSG00000134375,TIMM17A,0.26266056,False
ENSG00000169641,LUZP1,0.26232183,False
ENSG00000172348,RCAN2,0.261889,False
ENSG00000162076,FLYWCH2,0.26157665,False
ENSG00000100142,POLR2F,0.26156276,False
ENSG00000008056,SYN1,0.2614883,False
ENSG00000182636,NDN,0.2610008,False
ENSG00000140854,KATNB1,0.2607392,False
ENSG00000111845,PAK1IP1,0.26022053,False
ENSG00000136731,UGGT1,0.25969034,False
ENSG00000206560,ANKRD28,0.2596779,False
ENSG00000125944,HNRNPR,0.25966078,False
ENSG00000116661,FBXO2,0.2596607,False
ENSG00000151849,CENPJ,0.25959417,False
ENSG00000168906,MAT2A,0.25939244,False
ENSG00000145191,EIF2B5,0.25885198,False
ENSG00000024048,UBR2,0.2582659,False
ENSG00000173276,ZBTB21,0.2582012,False
ENSG00000130255,RPL36,0.25817758,False
ENSG00000070182,SPTB,0.2581136,False
ENSG00000167614,TTYH1,0.2576378,False
ENSG00000131149,GSE1,0.2574257,False
ENSG00000149187,CELF1,0.25729156,False
ENSG00000100030,MAPK1,0.25643384,False
ENSG00000186480,INSIG1,0.25634968,False
ENSG00000158201,ABHD3,0.25622663,False
ENSG00000068878,PSME4,0.25597298,False
ENSG00000023909,GCLM,0.2559529,False
ENSG00000120742,SERP1,0.2558275,False
ENSG00000198160,MIER1,0.2558027,False
ENSG00000159199,ATP5MC1,0.25533333,False
ENSG00000125656,CLPP,0.25519034,False
ENSG00000116641,DOCK7,0.25484177,False
ENSG00000139921,TMX1,0.25470862,False
ENSG00000165898,ISCA2,0.25465727,False
ENSG00000244005,NFS1,0.25440127,False
ENSG00000103160,HSDL1,0.25435027,False
ENSG00000114439,BBX,0.2542103,False
ENSG00000219481,NBPF1,0.25414267,False
ENSG00000112242,E2F3,0.2541118,False
ENSG00000125166,GOT2,0.25402573,False
ENSG00000110917,MLEC,0.25365365,False
ENSG00000136450,SRSF1,0.25362226,False
ENSG00000159210,SNF8,0.2536056,False
ENSG00000162413,KLHL21,0.2534549,False
ENSG00000089916,GPATCH2L,0.25308833,False
ENSG00000106976,DNM1,0.253087,False
ENSG00000143653,SCCPDH,0.2530546,False
ENSG00000107819,SFXN3,0.25300485,False
ENSG00000131018,SYNE1,0.25277078,False
ENSG00000112679,DUSP22,0.25160936,False
ENSG00000204406,MBD5,0.251521,False
ENSG00000182872,RBM10,0.25100723,False
ENSG00000093144,ECHDC1,0.25082415,False
ENSG00000175198,PCCA,0.2505022,False
ENSG00000111666,CHPT1,0.2503211,False
ENSG00000184436,THAP7,0.25023663,False
ENSG00000107669,ATE1,0.24996588,False
ENSG00000065665,SEC61A2,0.24985151,False
ENSG00000100364,KIAA0930,0.24973544,False
ENSG00000112159,MDN1,0.2497244,False
ENSG00000176463,SLCO3A1,0.24957463,False
ENSG00000132639,SNAP25,0.24943888,False
ENSG00000157224,CLDN12,0.24938555,False
ENSG00000083099,LYRM2,0.24920401,False
ENSG00000089053,ANAPC5,0.2490475,False
ENSG00000164823,OSGIN2,0.2487485,False
ENSG00000047579,DTNBP1,0.24866569,False
ENSG00000116983,HPCAL4,0.24844907,False
ENSG00000166432,ZMAT1,0.24840932,False
ENSG00000105426,PTPRS,0.2482651,False
ENSG00000108679,LGALS3BP,0.2482557,False
ENSG00000134769,DTNA,0.24822068,False
ENSG00000160613,PCSK7,0.24818997,False
ENSG00000134308,YWHAQ,0.24802658,False
ENSG00000155313,USP25,0.24782756,False
ENSG00000118482,PHF3,0.2475173,False
ENSG00000131378,RFTN1,0.24734688,False
ENSG00000169740,ZNF32,0.24734494,False
ENSG00000111269,CREBL2,0.24725612,False
ENSG00000158528,PPP1R9A,0.24720585,False
ENSG00000122705,CLTA,0.24707855,False
ENSG00000034510,TMSB10,0.24686283,False
ENSG00000136783,NIPSNAP3A,0.2467916,False
ENSG00000108055,SMC3,0.246285,False
ENSG00000123636,BAZ2B,0.24618645,False
ENSG00000245910,SNHG6,0.24584723,False
ENSG00000170852,KBTBD2,0.24568364,False
ENSG00000037637,FBXO42,0.24557754,False
ENSG00000156709,AIFM1,0.24557362,False
ENSG00000119820,YIPF4,0.24527135,False
ENSG00000166266,CUL5,0.2451341,False
ENSG00000088930,XRN2,0.2448734,False
ENSG00000114353,GNAI2,0.24463533,False
ENSG00000122873,CISD1,0.2446123,False
ENSG00000091482,SMPX,0.2442166,False
ENSG00000156239,N6AMT1,0.24419346,False
ENSG00000009413,REV3L,0.24411626,False
ENSG00000100603,SNW1,0.24386232,False
ENSG00000172350,ABCG4,0.24380128,False
ENSG00000128789,PSMG2,0.24347855,False
ENSG00000158623,COPG2,0.2434391,False
ENSG00000147432,CHRNB3,0.24342942,False
ENSG00000184863,RBM33,0.2434257,False
ENSG00000091164,TXNL1,0.24316356,False
ENSG00000170310,STX8,0.24308866,False
ENSG00000119231,SENP5,0.24300782,False
ENSG00000021300,PLEKHB1,0.24275142,False
ENSG00000198919,DZIP3,0.24274313,False
ENSG00000196141,SPATS2L,0.24267167,False
ENSG00000143437,ARNT,0.24226952,False
ENSG00000139168,ZCRB1,0.2422614,False
ENSG00000138443,ABI2,0.24215825,False
ENSG00000134905,CARS2,0.2420622,False
ENSG00000129055,ANAPC13,0.24171472,False
ENSG00000129347,KRI1,0.24146768,False
ENSG00000076321,KLHL20,0.24112453,False
ENSG00000131773,KHDRBS3,0.240984,False
ENSG00000163714,U2SURP,0.24097872,False
ENSG00000138814,PPP3CA,0.24097688,False
ENSG00000055609,KMT2C,0.24070242,False
ENSG00000105649,RAB3A,0.24062425,False
ENSG00000130956,HABP4,0.24049218,False
ENSG00000127884,ECHS1,0.24047193,False
ENSG00000109133,TMEM33,0.24045932,False
ENSG00000139645,ANKRD52,0.24042651,False
ENSG00000146842,TMEM209,0.24020521,False
ENSG00000186318,BACE1,0.24000677,False
ENSG00000104723,TUSC3,0.23987292,False
ENSG00000015592,STMN4,0.23987226,False
ENSG00000130724,CHMP2A,0.23963891,False
ENSG00000241258,CRCP,0.23961824,False
ENSG00000115561,CHMP3,0.23958755,False
ENSG00000188848,BEND4,0.23948622,False
ENSG00000182117,NOP10,0.23945194,False
ENSG00000197969,VPS13A,0.23903835,False
ENSG00000148290,SURF1,0.23900993,False
ENSG00000154429,CCSAP,0.23858216,False
ENSG00000186868,MAPT,0.23855683,False
ENSG00000196458,ZNF605,0.23840122,False
ENSG00000113732,ATP6V0E1,0.23836796,False
ENSG00000167654,ATCAY,0.23819001,False
ENSG00000131100,ATP6V1E1,0.23807812,False
ENSG00000131089,ARHGEF9,0.23780648,False
ENSG00000113282,CLINT1,0.23779897,False
ENSG00000157014,TATDN2,0.23767897,False
ENSG00000159445,THEM4,0.2376085,False
ENSG00000104267,CA2,0.23750393,False
ENSG00000033178,UBA6,0.23702727,False
ENSG00000181830,SLC35C1,0.236716,False
ENSG00000197746,PSAP,0.23658252,False
ENSG00000174684,B4GAT1,0.23631482,False
ENSG00000133048,CHI3L1,0.23631118,False
ENSG00000109854,HTATIP2,0.23630917,False
ENSG00000138613,APH1B,0.23619442,False
ENSG00000169926,KLF13,0.23596743,False
ENSG00000138399,FASTKD1,0.23589717,False
ENSG00000107518,ATRNL1,0.23565018,False
ENSG00000126214,KLC1,0.23560713,False
ENSG00000137309,HMGA1,0.2355686,False
ENSG00000100813,ACIN1,0.23510328,False
ENSG00000131381,RBSN,0.23486748,False
ENSG00000024862,CCDC28A,0.23440954,False
ENSG00000163479,SSR2,0.23406352,False
ENSG00000119718,EIF2B2,0.23403758,False
ENSG00000079277,MKNK1,0.23400575,False
ENSG00000119640,ACYP1,0.23394638,False
ENSG00000154305,MIA3,0.23368171,False
ENSG00000165943,MOAP1,0.23327225,False
ENSG00000173757,STAT5B,0.23287015,False
ENSG00000113240,CLK4,0.23262778,False
ENSG00000169193,CCDC126,0.23243503,False
ENSG00000197345,MRPL21,0.23200329,False
ENSG00000198105,ZNF248,0.23196982,False
ENSG00000116133,DHCR24,0.23178202,False
ENSG00000003756,RBM5,0.23133379,False
ENSG00000162769,FLVCR1,0.23123354,False
ENSG00000100554,ATP6V1D,0.23113191,False
ENSG00000074054,CLASP1,0.23085162,False
ENSG00000197043,ANXA6,0.23072444,False
ENSG00000221866,PLXNA4,0.23071755,False
ENSG00000122692,SMU1,0.23022631,False
ENSG00000123066,MED13L,0.2300371,False
ENSG00000126351,THRA,0.22995071,False
ENSG00000176788,BASP1,0.22993208,False
ENSG00000107185,RGP1,0.22972149,False
ENSG00000255302,EID1,0.22954093,False
ENSG00000112992,NNT,0.22950898,False
ENSG00000130402,ACTN4,0.22934946,False
ENSG00000106524,ANKMY2,0.22925507,False
ENSG00000128563,PRKRIP1,0.22924463,False
ENSG00000054116,TRAPPC3,0.22917326,False
ENSG00000105193,RPS16,0.22899878,False
ENSG00000197045,GMFB,0.2288522,False
ENSG00000198034,RPS4X,0.22880001,False
ENSG00000057704,TMCC3,0.2287893,False
ENSG00000017260,ATP2C1,0.22830632,False
ENSG00000168303,MPLKIP,0.22823478,False
ENSG00000101236,RNF24,0.22752059,False
ENSG00000169045,HNRNPH1,0.22748858,False
ENSG00000203778,FAM229B,0.22736056,False
ENSG00000124795,DEK,0.22728351,False
ENSG00000082516,GEMIN5,0.2272121,False
ENSG00000197961,ZNF121,0.22671893,False
ENSG00000143222,UFC1,0.22669521,False
ENSG00000146425,DYNLT1,0.22652566,False
ENSG00000149485,FADS1,0.22628619,False
ENSG00000197756,RPL37A,0.22627755,False
ENSG00000105993,DNAJB6,0.22577332,False
ENSG00000106803,SEC61B,0.22571182,False
ENSG00000078043,PIAS2,0.22529419,False
ENSG00000145819,ARHGAP26,0.22519296,False
ENSG00000114209,PDCD10,0.22486748,False
ENSG00000122786,CALD1,0.22486366,False
ENSG00000124733,MEA1,0.2246818,False
ENSG00000204991,SPIRE2,0.22467108,False
ENSG00000171223,JUNB,0.22452125,False
ENSG00000130517,PGPEP1,0.22444841,False
ENSG00000107341,UBE2R2,0.22425582,False
ENSG00000117697,NSL1,0.22411133,False
ENSG00000148337,CIZ1,0.22410126,False
ENSG00000129824,RPS4Y1,0.22384468,False
ENSG00000109390,NDUFC1,0.22378449,False
ENSG00000059145,UNKL,0.22358595,False
ENSG00000171385,KCND3,0.2235165,False
ENSG00000093167,LRRFIP2,0.22346705,False
ENSG00000178974,FBXO34,0.22335458,False
ENSG00000168566,SNRNP48,0.2231782,False
ENSG00000125779,PANK2,0.22287074,False
ENSG00000198000,NOL8,0.22237197,False
ENSG00000109917,ZPR1,0.22217758,False
ENSG00000086619,ERO1B,0.22216718,False
ENSG00000123560,PLP1,0.22214763,False
ENSG00000100281,HMGXB4,0.22177303,False
ENSG00000065135,GNAI3,0.22166044,False
ENSG00000188846,RPL14,0.2216546,False
ENSG00000135052,GOLM1,0.22149464,False
ENSG00000204856,FAM216A,0.22136004,False
ENSG00000052795,FNIP2,0.22131924,False
ENSG00000119906,SLF2,0.22097977,False
ENSG00000069966,GNB5,0.22096445,False
ENSG00000138835,RGS3,0.22070403,False
ENSG00000100243,CYB5R3,0.22064488,False
ENSG00000146731,CCT6A,0.22047713,False
ENSG00000175105,ZNF654,0.2204244,False
ENSG00000150510,FAM124A,0.22027503,False
ENSG00000084090,STARD7,0.22015166,False
ENSG00000198937,CCDC167,0.21990171,False
ENSG00000158417,EIF5B,0.2197336,False
ENSG00000211584,SLC48A1,0.21959965,False
ENSG00000102226,USP11,0.21949138,False
ENSG00000019582,CD74,0.21930207,False
ENSG00000163159,VPS72,0.21926276,False
ENSG00000047932,GOPC,0.21916588,False
ENSG00000119707,RBM25,0.21915188,False
ENSG00000187109,NAP1L1,0.21893929,False
ENSG00000168243,GNG4,0.21881574,False
ENSG00000179454,KLHL28,0.21856646,False
ENSG00000129003,VPS13C,0.21842581,False
ENSG00000147533,GOLGA7,0.21823458,False
ENSG00000161980,POLR3K,0.21811889,False
ENSG00000148218,ALAD,0.21806747,False
ENSG00000078804,TP53INP2,0.21782126,False
ENSG00000077279,DCX,0.21779564,False
ENSG00000101193,GID8,0.21765378,False
ENSG00000088179,PTPN4,0.21757944,False
ENSG00000100632,ERH,0.217486,False
ENSG00000132294,EFR3A,0.21732593,False
ENSG00000186834,HEXIM1,0.21699929,False
ENSG00000159692,CTBP1,0.21671164,False
ENSG00000182899,RPL35A,0.21644762,False
ENSG00000109654,TRIM2,0.21643259,False
ENSG00000176697,BDNF,0.21608233,False
ENSG00000140992,PDPK1,0.21579102,False
ENSG00000151135,TMEM263,0.21547417,False
ENSG00000100626,GALNT16,0.21489401,False
ENSG00000148700,ADD3,0.2146615,False
ENSG00000145494,NDUFS6,0.21455897,False
ENSG00000160991,ORAI2,0.21454138,False
ENSG00000074695,LMAN1,0.21445215,False
ENSG00000162623,TYW3,0.2143179,False
ENSG00000055950,MRPL43,0.21425551,False
ENSG00000071655,MBD3,0.21400954,False
ENSG00000145428,RNF175,0.21390773,False
ENSG00000053254,FOXN3,0.21390384,False
ENSG00000185070,FLRT2,0.21383415,False
ENSG00000165322,ARHGAP12,0.21346253,False
ENSG00000111696,NT5DC3,0.21321881,False
ENSG00000157514,TSC22D3,0.21293098,False
ENSG00000149273,RPS3,0.21263324,False
ENSG00000006715,VPS41,0.21246536,False
ENSG00000157601,MX1,0.2121388,False
ENSG00000151012,SLC7A11,0.21168122,False
ENSG00000102178,UBL4A,0.21118994,False
ENSG00000105499,PLA2G4C,0.21106009,False
ENSG00000126107,HECTD3,0.21104193,False
ENSG00000135341,MAP3K7,0.21070355,False
ENSG00000147133,TAF1,0.21069966,False
ENSG00000131711,MAP1B,0.21065232,False
ENSG00000100906,NFKBIA,0.21059528,False
ENSG00000104435,STMN2,0.2098229,False
ENSG00000100401,RANGAP1,0.20978637,False
ENSG00000196781,TLE1,0.20942606,False
ENSG00000009694,TENM1,0.20934612,False
ENSG00000131779,PEX11B,0.20921919,False
ENSG00000128791,TWSG1,0.20905156,False
ENSG00000164062,APEH,0.20902154,False
ENSG00000132507,EIF5A,0.20885658,False
ENSG00000132664,POLR3F,0.20871016,False
ENSG00000107862,GBF1,0.20849235,False
ENSG00000106399,RPA3,0.20846286,False
ENSG00000141556,TBCD,0.20833637,False
ENSG00000125534,PPDPF,0.20824404,False
ENSG00000119938,PPP1R3C,0.20781043,False
ENSG00000067334,DNTTIP2,0.20763956,False
ENSG00000115415,STAT1,0.20743927,False
ENSG00000134709,HOOK1,0.2071641,False
ENSG00000151689,INPP1,0.20700756,False
ENSG00000104177,MYEF2,0.20698293,False
ENSG00000132437,DDC,0.20655708,False
ENSG00000138942,RNF185,0.20641185,False
ENSG00000129158,SERGEF,0.20633338,False
ENSG00000108039,XPNPEP1,0.20612895,False
ENSG00000116809,ZBTB17,0.20602769,False
ENSG00000176986,SEC24C,0.20600559,False
ENSG00000067445,TRO,0.20591086,False
ENSG00000106771,TMEM245,0.20580682,False
ENSG00000164970,FAM219A,0.20578223,False
ENSG00000082898,XPO1,0.20576388,False
ENSG00000163931,TKT,0.2057343,False
ENSG00000094631,HDAC6,0.20571311,False
ENSG00000082458,DLG3,0.20551473,False
ENSG00000100263,RHBDD3,0.20550938,False
ENSG00000065613,SLK,0.20542301,False
ENSG00000113719,ERGIC1,0.20488004,False
ENSG00000014919,COX15,0.2048686,False
ENSG00000135299,ANKRD6,0.20449844,False
ENSG00000099204,ABLIM1,0.2044959,False
ENSG00000135968,GCC2,0.20443663,False
ENSG00000168904,LRRC28,0.20443349,False
ENSG00000116095,PLEKHA3,0.20428781,False
ENSG00000110931,CAMKK2,0.20404014,False
ENSG00000137166,FOXP4,0.20398559,False
ENSG00000143033,MTF2,0.2037874,False
ENSG00000157045,NTAN1,0.20368923,False
ENSG00000079156,OSBPL6,0.20349069,False
ENSG00000185650,ZFP36L1,0.20334823,False
ENSG00000056586,RC3H2,0.20327675,False
ENSG00000108298,RPL19,0.20321752,False
ENSG00000055163,CYFIP2,0.20311247,False
ENSG00000157557,ETS2,0.20306224,False
ENSG00000164197,RNF180,0.20303528,False
ENSG00000146247,PHIP,0.20298031,False
ENSG00000173320,STOX2,0.20260495,False
ENSG00000115504,EHBP1,0.20253028,False
ENSG00000109670,FBXW7,0.2024606,False
ENSG00000185787,MORF4L1,0.2017306,False
ENSG00000138363,ATIC,0.2016696,False
ENSG00000171867,PRNP,0.20128222,False
ENSG00000170075,GPR37L1,0.20128222,False
ENSG00000144445,KANSL1L,0.20127095,False
ENSG00000145147,SLIT2,0.2009661,False
ENSG00000115307,AUP1,0.20092654,False
