PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,person,dataset,y
-0.004828970409814103,0.009086274424281199,0.04544276139870581,-0.004050684029875995,0.0025017563533793557,0.014809118197253635,-0.05579163841642475,0.03158587784371465,-0.005871186534361514,-0.009806043592852637,0.032981639297767804,0.01147059166770317,0.002401751866558213,0.006695024862196528,0.007980967225934795,0.0013568523757004638,0.0017272536740343095,0.00016368172941912525,0.006075166815951023,0.033603326111306786,0.002238723274292461,0.018169263988510903,0.0030201230372391727,0.004393400126557155,0.003106606974704537,0.09858428394612162,0.046022406680131654,0.012361312842609048,0.0185415608661843,-0.00688848163675587,PD-2515p-SNc,GSE20141,1
0.004177016510640104,0.009461206798481864,-0.0037752596163626874,0.010181815904496789,-0.0002630343931414226,0.01865128749463982,0.16335771769147522,0.030201531983881702,0.004149531557523708,-0.0017110185277266405,0.010436415826488243,0.009085117490754456,0.0012998066221609286,-0.0007811672696629222,0.03476835000909599,0.021708087978191244,-0.012252968299418153,0.05036946889878214,0.007861696383000842,0.020417509579676366,0.009985732922219642,-0.0053809243380907425,0.014335190567987805,-0.0025375539408242446,0.011277281055185417,-0.037574316127251414,-0.01001478162001501,0.002704592566502282,0.01586963430393813,-0.004925247052456298,PD-2525-SNc,GSE20141,1
-0.0010630397847788658,0.01163057209322472,0.04260649756355055,0.0025195668635151647,0.0034009776160121054,0.009719005969911603,0.08806661728382754,0.004657892801934534,-0.004305063939004398,-0.003935039093557417,0.04297273164558823,-0.0038478761714646112,0.0004347401362917825,0.011484310059583284,-0.015130075468064011,0.0010757235639356558,0.028787374974031804,-0.007518124113322112,0.004468117175663987,-0.004147476889465709,0.002146153412938293,-0.007598301186625218,0.005580859790128929,-0.0059739205846567126,0.011844519256885995,0.009033928310915857,0.023053996920639235,0.008894566407427865,0.019154864589693753,0.0020686217554110485,PD-3769p-SNc,GSE20141,1
0.0003088780242004456,0.009400314426318,0.03512735859981762,0.0008421177764760131,0.005244898119362495,2.845334182582315e-05,0.12780319376030588,0.03117531065959431,-0.005845141738816849,0.03205796151452359,0.028154165327145517,0.006759252214369377,-0.0020230925112256328,0.01354692111384193,0.007777262883556753,0.006405624868698633,0.021762282284678868,0.019754493279298634,0.004777536554037752,-0.007455777293780373,0.0025446071626156366,-0.005527044890924204,0.006213996332921314,0.016504106247620012,-0.0033164656301116345,0.013822529698235992,-0.015049655454908622,0.001383272205515046,-0.005098364212686157,0.04600372629766695,PD-3790p-SNc,GSE20141,1
-0.005145795468755977,0.0063644427635464835,0.029419835325931343,-0.01300715905501791,0.0027352750423071713,0.00823393886783788,0.14889721103380305,0.03228268467798151,-0.0033044295177341995,0.04868799745580963,-0.003037324560479512,0.012734248482977115,0.002491199165767117,0.005014582670676274,0.00844096320624212,0.00040379416697268857,-0.005074880318367511,-0.003937113610687347,0.00941050518086308,0.0224079000872623,0.0033198443684506643,0.022885973766869957,0.0031471663752253454,8.837596063602688e-06,0.004188051386176119,0.017716200889381438,0.04753263438154514,-0.0016769233877695097,0.015502352397494206,-0.006559292410199181,PD-3803p-SNc,GSE20141,1
0.0069532814432230645,0.006236601866464861,-0.010304302192146696,0.006672838395419654,0.005335403796736786,0.008833754907326581,0.14951424248816958,0.03387284305018473,0.004298181199800572,0.04934537912238007,0.0054424858044202,0.008961749278059662,0.00298004739656626,0.0065746254858629035,0.009560695179861904,0.0020678887981625425,-0.0012215177686697907,-0.0054468468489151265,0.008289340470169921,0.007127148375234829,0.0007405876960956427,0.01925066511864609,0.003664542397450852,0.014744250695714672,0.004938219618508509,0.010133623995880395,0.047645476413781876,0.0004963827077840402,-0.004069371068414093,0.05044450313641217,PD-5138-SNc,GSE20141,1
0.014840605689541965,0.006247519227569776,-0.009348450011967997,0.00779704194956871,0.003078433226686629,0.0031022664650064875,0.09387643562701486,0.03695962314759096,0.004713587556220085,0.02515308066684215,-0.0002732478634435568,-0.0032351865451041876,0.002652611858843868,0.008265545342562412,0.01982568809510697,0.0005857835389519891,0.002544853540624786,-0.005202337318928789,0.00825431904625036,0.0018312276460818147,0.003132451020823122,0.017380332945527054,0.005560192037031297,0.005407679922220075,0.005818569300136495,-0.03206553215142243,0.04795620702733315,-8.4333548117257e-05,0.015792992862130952,0.06751476065949087,PD-5476-SNc,GSE20141,1
-0.005027794591681411,-0.008987677777081609,-0.010274892353363974,-0.023225478315584008,-0.0009877653335870428,8.517557597020596e-05,-0.08433232214367464,-0.030612057376997744,0.0004705483578045085,8.294926196352654e-05,-0.02729739490736784,-0.0017617162692996455,-0.0005617323275865366,-0.0068990204756103615,-0.02597721388221071,-0.004087944932776917,0.0013961891299116753,-0.01357130275074522,-0.003735351599869635,0.005062177558453853,-0.0032717840042816625,-0.020318873697578857,0.002086479130289847,-0.010407748508592968,9.24963360972126e-05,-0.035588445992604856,-0.0431506212550466,-0.002317077145481982,-0.014377308967334515,-0.013421769781959223,459A,GSE24378,0
-0.010008707628311901,-0.026280164393008842,-0.04672930010546,-0.05441494001729581,-0.0012870005904840871,-0.026927384483548537,-0.08463126854558782,0.013518930704775733,-0.019245302111031707,0.025733525976563695,-0.0004204428126092091,-0.008592398968641387,-0.0009573600701907579,-0.007780792973768297,-0.029903609041499597,-0.0055036904498038195,-0.005003731008950309,-0.01181540932052883,0.0028957694779100356,-0.021354158375435653,-0.0026148165332083957,-0.015229419833849138,0.0017747276033412565,-0.011219469696424863,5.270084260502933e-05,0.01406695668215059,0.024547137889959766,-0.0038084870378870587,0.00980888865819059,-0.015588062877797688,459B,GSE24378,0
-0.007894030958119002,-0.03483927284337324,-0.02882059853667277,-0.03439261545783259,-0.0007221399508685047,-0.020289399510370513,-0.09015878797524934,0.01564770504614854,-0.023819364779746395,-0.011119800421347652,-0.006090860404065603,-0.009084807348474205,-0.0033186727441557487,-0.007513668313297321,-0.03035291684739687,-0.004089214047750955,-0.005111263727607632,-0.01559434906045154,0.004409920578584551,-0.0259800741218823,-0.0016883244280459953,-0.009435664938608094,-3.7340863017232972e-06,-0.011294712510439741,-0.0001849769681679752,0.010239221751068294,-0.03696674033475116,-0.002723354541128764,0.01246093583934553,-0.014185717398868185,459C,GSE24378,0
