gene,symbol,importance,rank,direction_rho,direction,top50_fold_frequency
ENSG00000134909,ARHGAP32,7.836978708931422e-05,2865,0.21524577572963488,higher rank -> more PD-like,0.0
ENSG00000155660,PDIA4,7.83632270732591e-05,2866,0.2869418075980231,higher rank -> more PD-like,0.0
ENSG00000099817,POLR2E,7.835655836773869e-05,2867,-0.08779867270544277,higher rank -> less PD-like,0.0
ENSG00000244405,ETV5,7.833355362477874e-05,2868,0.2577284946236418,higher rank -> more PD-like,0.0
ENSG00000184916,JAG2,7.833119838653857e-05,2869,-0.1585061443932325,higher rank -> less PD-like,0.0
ENSG00000114646,CSPG5,7.831557974029238e-05,2870,0.06033986175114876,higher rank -> more PD-like,0.0
ENSG00000177646,ACAD9,7.830331875850792e-05,2871,-0.029089861751150487,higher rank -> less PD-like,0.0
ENSG00000182307,C8orf33,7.829438058323724e-05,2872,-0.24745583717356553,higher rank -> less PD-like,0.0
ENSG00000181163,NPM1,7.829429528064346e-05,2873,0.0001680127689825377,higher rank -> more PD-like,0.0
ENSG00000171033,PKIA,7.828347153050415e-05,2874,0.22616918887462747,higher rank -> more PD-like,0.0
ENSG00000054965,FAM168A,7.826418903399815e-05,2875,-0.15692204301074397,higher rank -> less PD-like,0.0
ENSG00000121900,TMEM54,7.824693652601816e-05,2876,0.15353966902589325,higher rank -> more PD-like,0.0
ENSG00000103994,ZNF106,7.824118021031679e-05,2877,0.11371927803378792,higher rank -> more PD-like,0.0
ENSG00000023287,RB1CC1,7.823556639335198e-05,2878,0.058036410771394355,higher rank -> more PD-like,0.0
ENSG00000135119,RNFT2,7.820923196483735e-05,2879,0.18913437422604948,higher rank -> more PD-like,0.0
ENSG00000102316,MAGED2,7.820408998130073e-05,2880,0.12893625192011582,higher rank -> more PD-like,0.0
ENSG00000050426,LETMD1,7.819544233105287e-05,2881,-0.21462431146311353,higher rank -> less PD-like,0.0
ENSG00000085274,MYNN,7.817784671078384e-05,2882,-0.1201291298225099,higher rank -> less PD-like,0.0
ENSG00000133104,SPART,7.815393404668797e-05,2883,0.07195660522273031,higher rank -> more PD-like,0.0
ENSG00000102024,PLS3,7.814940936456034e-05,2884,0.23564708141319754,higher rank -> more PD-like,0.0
ENSG00000177000,MTHFR,7.813384407582896e-05,2885,0.1622503840245687,higher rank -> more PD-like,0.0
ENSG00000182771,GRID1,7.812891413843951e-05,2886,-0.07798192663203488,higher rank -> less PD-like,0.0
ENSG00000073008,PVR,7.812163842629042e-05,2887,-0.08366935483870512,higher rank -> less PD-like,0.0
ENSG00000154917,RAB6B,7.811321772207518e-05,2888,-0.011088709677418773,higher rank -> less PD-like,0.0
ENSG00000113580,NR3C1,7.809667354150982e-05,2889,0.07670890937019548,higher rank -> more PD-like,0.0
ENSG00000163995,ABLIM2,7.808027246153319e-05,2890,0.05193932411674063,higher rank -> more PD-like,0.0
ENSG00000152061,RABGAP1L,7.80426250163464e-05,2891,-0.2320736376131564,higher rank -> less PD-like,0.0
ENSG00000017260,ATP2C1,7.802655104030943e-05,2892,0.17842741935482898,higher rank -> more PD-like,0.0
ENSG00000198932,GPRASP1,7.801003507233235e-05,2893,0.004560291858678737,higher rank -> more PD-like,0.0
ENSG00000198742,SMURF1,7.798870870982002e-05,2894,-0.09634216589861226,higher rank -> less PD-like,0.0
ENSG00000184887,BTBD6,7.797480054083516e-05,2895,-0.003600230414746362,higher rank -> less PD-like,0.0
ENSG00000076321,KLHL20,7.793529324190868e-05,2896,-0.023329493087556347,higher rank -> less PD-like,0.0
ENSG00000184014,DENND5A,7.792308731930266e-05,2897,0.1834677419354738,higher rank -> more PD-like,0.0
ENSG00000169967,MAP3K2,7.791129728651015e-05,2898,0.009552840652728357,higher rank -> more PD-like,0.0
ENSG00000088930,XRN2,7.790716491193965e-05,2899,0.052563994867391904,higher rank -> more PD-like,0.0
ENSG00000170906,NDUFA3,7.790687221110686e-05,2900,0.16642665130567444,higher rank -> more PD-like,0.0
ENSG00000159086,PAXBP1,7.788191984610424e-05,2901,0.19556686309566637,higher rank -> more PD-like,0.0
ENSG00000196376,SLC35F1,7.786631026513437e-05,2902,-0.0879896313364007,higher rank -> less PD-like,0.0
ENSG00000183723,CMTM4,7.785606557946962e-05,2903,-0.056163594470042995,higher rank -> less PD-like,0.0
ENSG00000120162,MOB3B,7.785510443027697e-05,2904,0.006384408602150176,higher rank -> more PD-like,0.0
ENSG00000160058,BSDC1,7.784457942113302e-05,2905,0.23036674347156952,higher rank -> more PD-like,0.0
ENSG00000084070,SMAP2,7.784282318461778e-05,2906,-0.10138248847925711,higher rank -> less PD-like,0.0
ENSG00000141741,MIEN1,7.781856904873967e-05,2907,0.03461021505376153,higher rank -> more PD-like,0.0
ENSG00000068796,KIF2A,7.781351129262268e-05,2908,-0.036578341013822874,higher rank -> less PD-like,0.0
ENSG00000186501,TMEM222,7.779760816373998e-05,2909,-0.20622119815667073,higher rank -> less PD-like,0.0
ENSG00000119203,CPSF3,7.778321384295757e-05,2910,-0.16714669738862373,higher rank -> less PD-like,0.0
ENSG00000109956,B3GAT1,7.777248473584765e-05,2911,-0.04958717357910634,higher rank -> less PD-like,0.0
ENSG00000090020,SLC9A1,7.776473471417837e-05,2912,-0.14981758832564465,higher rank -> less PD-like,0.0
ENSG00000101782,RIOK3,7.776178560505864e-05,2913,-0.11611943164361886,higher rank -> less PD-like,0.0
ENSG00000162604,TM2D1,7.775941934439116e-05,2914,-0.23838325652840475,higher rank -> less PD-like,0.0
ENSG00000239305,RNF103,7.775560901322103e-05,2915,-0.13455261136712013,higher rank -> less PD-like,0.0
ENSG00000247556,OIP5-AS1,7.773879005558448e-05,2916,-0.0029761904761902887,higher rank -> less PD-like,0.0
ENSG00000078687,TNRC6C,7.773222582977797e-05,2917,0.13537028815163948,higher rank -> more PD-like,0.0
ENSG00000124795,DEK,7.772955412284125e-05,2918,0.05693164362518891,higher rank -> more PD-like,0.0
ENSG00000113240,CLK4,7.772720936930179e-05,2919,0.22566244239630096,higher rank -> more PD-like,0.0
ENSG00000243943,ZNF512,7.771620907896062e-05,2920,-0.18591589861750135,higher rank -> less PD-like,0.0
ENSG00000073910,FRY,7.768879587022199e-05,2921,0.17439516129031307,higher rank -> more PD-like,0.0
ENSG00000198642,KLHL9,7.766652858958257e-05,2922,-0.009216589861750646,higher rank -> less PD-like,0.0
ENSG00000141959,PFKL,7.765046765385685e-05,2923,-0.17473118279568933,higher rank -> less PD-like,0.0
ENSG00000144040,SFXN5,7.76358595227627e-05,2924,-0.17324308755759416,higher rank -> less PD-like,0.0
ENSG00000124422,USP22,7.763493140197511e-05,2925,0.06281277377532635,higher rank -> more PD-like,0.0
ENSG00000128487,SPECC1,7.76306370253805e-05,2926,-0.16633463749599914,higher rank -> less PD-like,0.0
ENSG00000164080,RAD54L2,7.757916669088298e-05,2927,-0.16225038402456868,higher rank -> less PD-like,0.0
ENSG00000155096,AZIN1,7.757760332741944e-05,2928,-0.09759024577572431,higher rank -> less PD-like,0.0
ENSG00000234456,MAGI2-AS3,7.757167556371886e-05,2929,-0.07368471582180854,higher rank -> less PD-like,0.04
ENSG00000100380,ST13,7.75581683846413e-05,2930,0.2006336558194887,higher rank -> more PD-like,0.0
ENSG00000176222,ZNF404,7.755575298559406e-05,2931,-0.030386309361697793,higher rank -> less PD-like,0.0
ENSG00000118058,KMT2A,7.755459324419897e-05,2932,0.03732283653826231,higher rank -> more PD-like,0.0
ENSG00000197063,MAFG,7.754757610775752e-05,2933,0.22398771098306838,higher rank -> more PD-like,0.0
ENSG00000119523,ALG2,7.749377416036111e-05,2934,0.15629800307218805,higher rank -> more PD-like,0.0
ENSG00000100983,GSS,7.748153397770535e-05,2935,-0.33002508192997215,higher rank -> less PD-like,0.0
ENSG00000135387,CAPRIN1,7.747514799524316e-05,2936,0.04387480798770879,higher rank -> more PD-like,0.0
ENSG00000137285,TUBB2B,7.746960659535248e-05,2937,-0.05061984711202262,higher rank -> less PD-like,0.0
ENSG00000132879,FBXO44,7.746734203193932e-05,2938,0.17660542202478077,higher rank -> more PD-like,0.0
ENSG00000062650,WAPL,7.745146096099189e-05,2939,-0.0971102150537581,higher rank -> less PD-like,0.0
ENSG00000166925,TSC22D4,7.743427548498967e-05,2940,-0.015337165625691087,higher rank -> less PD-like,0.0
ENSG00000169116,PARM1,7.74008695499543e-05,2941,0.16801075268816287,higher rank -> more PD-like,0.0
ENSG00000174943,KCTD13,7.739224891137405e-05,2942,0.06653225806451249,higher rank -> more PD-like,0.0
ENSG00000184524,CEND1,7.736582637331025e-05,2943,0.09144585253455718,higher rank -> more PD-like,0.0
ENSG00000154127,UBASH3B,7.733259751618293e-05,2944,0.009312596006143889,higher rank -> more PD-like,0.0
ENSG00000111144,LTA4H,7.73279894138856e-05,2945,-0.1093990015360923,higher rank -> less PD-like,0.0
ENSG00000167113,COQ4,7.730586831685553e-05,2946,0.06742112401027577,higher rank -> more PD-like,0.0
ENSG00000130559,CAMSAP1,7.729155677454344e-05,2947,0.07798192663203486,higher rank -> more PD-like,0.0
ENSG00000204104,TRAF3IP1,7.728775182144739e-05,2948,-0.10174495358521506,higher rank -> less PD-like,0.0
ENSG00000161011,SQSTM1,7.72825151493515e-05,2949,0.08059715821812155,higher rank -> more PD-like,0.0
ENSG00000135486,HNRNPA1,7.727484560731833e-05,2950,0.13071236559139074,higher rank -> more PD-like,0.0
ENSG00000068323,TFE3,7.726396227318451e-05,2951,0.036818356374806,higher rank -> more PD-like,0.0
ENSG00000197746,PSAP,7.723712582795169e-05,2952,0.0578930946089971,higher rank -> more PD-like,0.0
ENSG00000151746,BICD1,7.720884379352854e-05,2953,0.05664362519200918,higher rank -> more PD-like,0.0
ENSG00000163754,GYG1,7.720341441531433e-05,2954,-0.13191244239630615,higher rank -> less PD-like,0.0
ENSG00000198046,ZNF667,7.719380044966185e-05,2955,-0.17247503840244824,higher rank -> less PD-like,0.0
ENSG00000035115,SH3YL1,7.718119995624176e-05,2956,0.09144585253455727,higher rank -> more PD-like,0.0
ENSG00000156599,ZDHHC5,7.714658884341249e-05,2957,-0.10810291858678364,higher rank -> less PD-like,0.0
ENSG00000103051,COG4,7.713335630172588e-05,2958,0.04901113671274695,higher rank -> more PD-like,0.04
ENSG00000188580,NKAIN2,7.712424894491162e-05,2959,0.11290322580644539,higher rank -> more PD-like,0.0
ENSG00000240230,COX19,7.711465532635876e-05,2960,0.17050691244238692,higher rank -> more PD-like,0.04
ENSG00000160991,ORAI2,7.710339642465007e-05,2961,0.1838997695852434,higher rank -> more PD-like,0.0
ENSG00000114904,NEK4,7.707334440962388e-05,2962,-0.1000384024577518,higher rank -> less PD-like,0.0
ENSG00000155886,SLC24A2,7.706248940070598e-05,2963,0.19153225806450563,higher rank -> more PD-like,0.0
ENSG00000116649,SRM,7.70440362156234e-05,2964,-0.04497887864823102,higher rank -> less PD-like,0.0
ENSG00000158435,CNOT11,7.70086652485073e-05,2965,0.17624962507671918,higher rank -> more PD-like,0.0
ENSG00000132740,IGHMBP2,7.700673902866562e-05,2966,0.023617511520736035,higher rank -> more PD-like,0.0
ENSG00000185008,ROBO2,7.699541955277664e-05,2967,-0.009216589861750628,higher rank -> less PD-like,0.0
ENSG00000163032,VSNL1,7.695396381662199e-05,2968,-0.07166858678955061,higher rank -> less PD-like,0.0
ENSG00000100711,ZFYVE21,7.69530010055361e-05,2969,0.17535732716948194,higher rank -> more PD-like,0.0
ENSG00000101150,TPD52L2,7.693660687255931e-05,2970,0.0489151305683537,higher rank -> more PD-like,0.0
ENSG00000074603,DPP8,7.688415104668573e-05,2971,-0.08870967741935,higher rank -> less PD-like,0.0
ENSG00000165029,ABCA1,7.688239338207689e-05,2972,0.10143049155145373,higher rank -> more PD-like,0.0
ENSG00000169223,LMAN2,7.686055897074548e-05,2973,-0.030602325778961065,higher rank -> less PD-like,0.0
ENSG00000109832,DDX25,7.685919128181144e-05,2974,-0.25326420890935636,higher rank -> less PD-like,0.0
ENSG00000132128,LRRC41,7.684740357878984e-05,2975,0.03341013824884612,higher rank -> more PD-like,0.04
ENSG00000164051,CCDC51,7.683946582179025e-05,2976,0.029761904761903137,higher rank -> more PD-like,0.0
ENSG00000126934,MAP2K2,7.68249058404783e-05,2977,-0.06533218125959701,higher rank -> less PD-like,0.0
ENSG00000136026,CKAP4,7.682371972550656e-05,2978,-0.10407066052226775,higher rank -> less PD-like,0.0
ENSG00000180370,PAK2,7.681683037439909e-05,2979,0.09903152640313202,higher rank -> more PD-like,0.0
ENSG00000186660,ZFP91,7.680948777357122e-05,2980,-0.04615550782191539,higher rank -> less PD-like,0.0
ENSG00000101654,RNMT,7.680732074258681e-05,2981,-0.18356374807986703,higher rank -> less PD-like,0.0
ENSG00000196233,LCOR,7.678609824432682e-05,2982,0.2324816686235426,higher rank -> more PD-like,0.0
ENSG00000140367,UBE2Q2,7.675782219193633e-05,2983,0.011472734254991686,higher rank -> more PD-like,0.0
ENSG00000196440,ARMCX4,7.675772255389936e-05,2984,-0.116599462365585,higher rank -> less PD-like,0.0
ENSG00000141837,CACNA1A,7.672719495794501e-05,2985,0.2489919354838573,higher rank -> more PD-like,0.0
ENSG00000172586,CHCHD1,7.66643628006138e-05,2986,-0.1433851766512978,higher rank -> less PD-like,0.0
ENSG00000204175,GPRIN2,7.664587076515632e-05,2987,0.310031562421051,higher rank -> more PD-like,0.04
ENSG00000151612,ZNF827,7.66350760458508e-05,2988,0.1330901148583052,higher rank -> more PD-like,0.0
ENSG00000136531,SCN2A,7.663418280977886e-05,2989,-0.10620807182110012,higher rank -> less PD-like,0.0
ENSG00000134453,RBM17,7.660233965986806e-05,2990,0.21464831328725392,higher rank -> more PD-like,0.0
ENSG00000117411,B4GALT2,7.659756226564253e-05,2991,-0.05280337941627977,higher rank -> less PD-like,0.0
ENSG00000055130,CUL1,7.659128121035926e-05,2992,-0.1374327956989172,higher rank -> less PD-like,0.0
ENSG00000125827,TMX4,7.656892186054125e-05,2993,0.11871159754223622,higher rank -> more PD-like,0.0
ENSG00000125875,TBC1D20,7.656026736561425e-05,2994,0.12495349647472254,higher rank -> more PD-like,0.0
ENSG00000115993,TRAK2,7.655612885889166e-05,2995,-0.06475614439323762,higher rank -> less PD-like,0.0
ENSG00000159459,UBR1,7.654449823502486e-05,2996,0.011424731182795083,higher rank -> more PD-like,0.0
ENSG00000124198,ARFGEF2,7.654344352591767e-05,2997,-0.24447964669737524,higher rank -> less PD-like,0.0
ENSG00000112658,SRF,7.654332081941405e-05,2998,0.013873054353129036,higher rank -> more PD-like,0.0
ENSG00000138074,SLC5A6,7.654107700700034e-05,2999,-0.1024865591397793,higher rank -> less PD-like,0.0
ENSG00000167112,TRUB2,7.652663758025829e-05,3000,0.03597873438640204,higher rank -> more PD-like,0.0
ENSG00000166847,DCTN5,7.652508011102849e-05,3001,-0.20300742857917858,higher rank -> less PD-like,0.0
ENSG00000145916,RMND5B,7.649233915532263e-05,3002,-0.1911482334869327,higher rank -> less PD-like,0.0
ENSG00000160688,FLAD1,7.649201208415186e-05,3003,0.02668970814131959,higher rank -> more PD-like,0.0
ENSG00000112290,WASF1,7.648140987111879e-05,3004,0.13359575646504057,higher rank -> more PD-like,0.0
ENSG00000102910,LONP2,7.648075366604025e-05,3005,0.08379036807400236,higher rank -> more PD-like,0.0
ENSG00000073464,CLCN4,7.646676245603094e-05,3006,-0.06955645161289943,higher rank -> less PD-like,0.0
ENSG00000206418,RAB12,7.646535218307878e-05,3007,0.09334309408186632,higher rank -> more PD-like,0.0
ENSG00000048392,RRM2B,7.645821157180194e-05,3008,0.20612519201227752,higher rank -> more PD-like,0.0
ENSG00000163214,DHX57,7.644803194268948e-05,3009,-0.04613095238094985,higher rank -> less PD-like,0.0
ENSG00000100815,TRIP11,7.642806935652525e-05,3010,-0.00883267128365305,higher rank -> less PD-like,0.0
ENSG00000175874,CREG2,7.641463975346203e-05,3011,0.020497311827955913,higher rank -> more PD-like,0.0
ENSG00000185825,BCAP31,7.640400408620075e-05,3012,0.03854692956942078,higher rank -> more PD-like,0.0
ENSG00000247077,PGAM5,7.637582656436529e-05,3013,0.009888751545828979,higher rank -> more PD-like,0.0
ENSG00000100353,EIF3D,7.63723516958068e-05,3014,-0.08736559139784467,higher rank -> less PD-like,0.0
ENSG00000116698,SMG7,7.63446802194772e-05,3015,0.12413594470045404,higher rank -> more PD-like,0.0
ENSG00000105438,KDELR1,7.633529191282046e-05,3016,-0.15980414512652763,higher rank -> less PD-like,0.0
ENSG00000058600,POLR3E,7.633164562721743e-05,3017,-0.10527073732718314,higher rank -> less PD-like,0.0
ENSG00000114650,SCAP,7.631348680110351e-05,3018,0.07574884792626316,higher rank -> more PD-like,0.0
ENSG00000113621,TXNDC15,7.629927012146717e-05,3019,-0.16354646697387734,higher rank -> less PD-like,0.0
ENSG00000182628,SKA2,7.628924865015178e-05,3020,0.08688556067587848,higher rank -> more PD-like,0.0
ENSG00000166012,TAF1D,7.627114070920053e-05,3021,-0.03926651305683347,higher rank -> less PD-like,0.0
ENSG00000205629,LCMT1,7.620726270599414e-05,3022,-0.06245199692779998,higher rank -> less PD-like,0.0
ENSG00000152332,UHMK1,7.617463703793763e-05,3023,0.016177035330260207,higher rank -> more PD-like,0.0
ENSG00000066455,GOLGA5,7.61574724116055e-05,3024,0.010128769787232587,higher rank -> more PD-like,0.0
ENSG00000148229,POLE3,7.615530447328086e-05,3025,0.08952572964669249,higher rank -> more PD-like,0.0
ENSG00000169032,MAP2K1,7.615168456200324e-05,3026,-0.0802140962770885,higher rank -> less PD-like,0.0
ENSG00000214944,ARHGEF28,7.614648679218406e-05,3027,0.10920698924730583,higher rank -> more PD-like,0.0
ENSG00000115806,GORASP2,7.61319534149641e-05,3028,0.032834495424014676,higher rank -> more PD-like,0.0
ENSG00000110237,ARHGEF17,7.611557755475906e-05,3029,-0.2005352406927213,higher rank -> less PD-like,0.0
ENSG00000087087,SRRT,7.60893596125317e-05,3030,0.08971774193547898,higher rank -> more PD-like,0.0
ENSG00000056998,GYG2,7.608121160427613e-05,3031,-0.1630923950337572,higher rank -> less PD-like,0.0
ENSG00000165338,HECTD2,7.607780399499308e-05,3032,0.02702572964669592,higher rank -> more PD-like,0.0
ENSG00000134982,APC,7.604151650220145e-05,3033,-0.019009444719166425,higher rank -> less PD-like,0.0
ENSG00000178950,GAK,7.602917056741201e-05,3034,-0.19302035330260078,higher rank -> less PD-like,0.0
ENSG00000143543,JTB,7.595259242200992e-05,3035,0.18025153609830039,higher rank -> more PD-like,0.0
ENSG00000057663,ATG5,7.595254564116315e-05,3036,0.0957181259600562,higher rank -> more PD-like,0.0
ENSG00000198856,OSTC,7.594402185826902e-05,3037,0.02078533026113559,higher rank -> more PD-like,0.0
ENSG00000151502,VPS26B,7.594282382472399e-05,3038,-0.05371543778801553,higher rank -> less PD-like,0.0
ENSG00000108588,CCDC47,7.593740629385156e-05,3039,-0.0012480798771120699,higher rank -> less PD-like,0.0
ENSG00000146067,FAM193B,7.59270594365137e-05,3040,0.11007104454684498,higher rank -> more PD-like,0.04
ENSG00000011485,PPP5C,7.591631937901502e-05,3041,-0.06634024577572602,higher rank -> less PD-like,0.0
ENSG00000016864,GLT8D1,7.590888866028599e-05,3042,-0.012240783410137578,higher rank -> less PD-like,0.0
ENSG00000215717,TMEM167B,7.589605606023177e-05,3043,-0.3520545314899961,higher rank -> less PD-like,0.0
ENSG00000075975,MKRN2,7.5893227712676e-05,3044,0.023882101631820973,higher rank -> more PD-like,0.0
ENSG00000071189,SNX13,7.588930222157564e-05,3045,-0.1655145929339387,higher rank -> less PD-like,0.0
ENSG00000085733,CTTN,7.587080953865207e-05,3046,-0.22031274378437926,higher rank -> less PD-like,0.0
ENSG00000164062,APEH,7.58583896168437e-05,3047,0.021601641726325466,higher rank -> more PD-like,0.0
ENSG00000107902,LHPP,7.584279798618796e-05,3048,-0.052227342549920355,higher rank -> less PD-like,0.0
ENSG00000184432,COPB2,7.582848939619176e-05,3049,-0.19995919691335265,higher rank -> less PD-like,0.0
ENSG00000205659,LIN52,7.582286450860992e-05,3050,-0.07685291858678531,higher rank -> less PD-like,0.0
ENSG00000095139,ARCN1,7.580846944060937e-05,3051,-0.27880184331795704,higher rank -> less PD-like,0.0
ENSG00000124006,OBSL1,7.580634781816073e-05,3052,-0.006912525352424152,higher rank -> less PD-like,0.0
ENSG00000158623,COPG2,7.579227616853392e-05,3053,0.15509792626727262,higher rank -> more PD-like,0.0
ENSG00000182117,NOP10,7.578805504416179e-05,3054,0.09651249312718793,higher rank -> more PD-like,0.0
ENSG00000100422,CERK,7.578675218731304e-05,3055,-0.03350614439323932,higher rank -> less PD-like,0.0
ENSG00000127585,FBXL16,7.577793811604436e-05,3056,-0.19019273701562722,higher rank -> less PD-like,0.0
ENSG00000183495,EP400,7.577353146308572e-05,3057,0.265120967741921,higher rank -> more PD-like,0.04
ENSG00000081026,MAGI3,7.576084956517635e-05,3058,-0.16722070878589937,higher rank -> less PD-like,0.0
ENSG00000124243,BCAS4,7.574696392872261e-05,3059,0.2701132872503692,higher rank -> more PD-like,0.0
ENSG00000055332,EIF2AK2,7.572113355944322e-05,3060,0.4032258064515908,higher rank -> more PD-like,0.0
ENSG00000162433,AK4,7.571811570825745e-05,3061,-0.020785330261135587,higher rank -> less PD-like,0.0
ENSG00000149657,LSM14B,7.571486351252941e-05,3062,-0.09286305759905907,higher rank -> less PD-like,0.0
ENSG00000137817,PARP6,7.571406866326603e-05,3063,-0.167798766339759,higher rank -> less PD-like,0.0
ENSG00000108852,MPP2,7.568555872248477e-05,3064,-0.11890646380305626,higher rank -> less PD-like,0.0
ENSG00000135974,C2orf49,7.568251761181512e-05,3065,-0.06869322068971491,higher rank -> less PD-like,0.0
ENSG00000115464,USP34,7.565649529005781e-05,3066,0.07025333925883841,higher rank -> more PD-like,0.04
ENSG00000077312,SNRPA,7.563396706681237e-05,3067,-0.018433179723501288,higher rank -> less PD-like,0.0
ENSG00000164061,BSN,7.562733559570487e-05,3068,-0.05534820646767389,higher rank -> less PD-like,0.0
ENSG00000218739,CEBPZOS,7.560968377373905e-05,3069,0.010128648233486408,higher rank -> more PD-like,0.0
ENSG00000139436,GIT2,7.560966105163883e-05,3070,-0.039890552995389544,higher rank -> less PD-like,0.0
ENSG00000152092,ASTN1,7.559893965404392e-05,3071,-0.267617127496145,higher rank -> less PD-like,0.0
ENSG00000155511,GRIA1,7.559803797552632e-05,3072,-0.16717270513761864,higher rank -> less PD-like,0.0
ENSG00000086102,NFX1,7.558272245101163e-05,3073,-0.03057795698924562,higher rank -> less PD-like,0.0
ENSG00000176340,COX8A,7.558154799874777e-05,3074,0.1452830415216088,higher rank -> more PD-like,0.0
ENSG00000035403,VCL,7.557080167246234e-05,3075,0.19186827956988195,higher rank -> more PD-like,0.0
ENSG00000152404,CWF19L2,7.554875877345965e-05,3076,0.29270224539170986,higher rank -> more PD-like,0.04
ENSG00000198301,SDAD1,7.55423233992161e-05,3077,0.13834485407065292,higher rank -> more PD-like,0.0
ENSG00000213465,ARL2,7.554193991348046e-05,3078,-0.036914362519199204,higher rank -> less PD-like,0.0
ENSG00000132912,DCTN4,7.553860970129159e-05,3079,-0.0043202764976956135,higher rank -> less PD-like,0.0
ENSG00000165632,TAF3,7.553369214408769e-05,3080,0.22585445468508744,higher rank -> more PD-like,0.0
ENSG00000120727,PAIP2,7.552799204619279e-05,3081,-0.211336061555884,higher rank -> less PD-like,0.0
ENSG00000124104,SNX21,7.551329333755479e-05,3082,-0.037298387096772176,higher rank -> less PD-like,0.0
ENSG00000107104,KANK1,7.55100288992156e-05,3083,0.06413210445468155,higher rank -> more PD-like,0.0
ENSG00000125534,PPDPF,7.550738159514645e-05,3084,0.0018721198156680936,higher rank -> more PD-like,0.04
ENSG00000114279,FGF12,7.549884197869982e-05,3085,-0.09010284782291748,higher rank -> less PD-like,0.0
ENSG00000171720,HDAC3,7.549153247412821e-05,3086,-0.012576804915513932,higher rank -> less PD-like,0.0
ENSG00000146005,PSD2,7.547235078766598e-05,3087,0.024817588325651497,higher rank -> more PD-like,0.0
ENSG00000080819,CPOX,7.544990277835843e-05,3088,0.1548579109062895,higher rank -> more PD-like,0.0
ENSG00000163013,FBXO41,7.544710550082266e-05,3089,0.11031105990782808,higher rank -> more PD-like,0.0
ENSG00000130733,YIPF2,7.543576724712884e-05,3090,-0.07685291858678538,higher rank -> less PD-like,0.0
ENSG00000076108,BAZ2A,7.5431761428033e-05,3091,0.02714606310274899,higher rank -> more PD-like,0.0
ENSG00000180228,PRKRA,7.541794062162065e-05,3092,-0.07344470046082549,higher rank -> less PD-like,0.0
ENSG00000185049,NELFA,7.540956363325885e-05,3093,-0.07282066052226945,higher rank -> less PD-like,0.0
ENSG00000134186,PRPF38B,7.540944624729707e-05,3094,0.12272132682966888,higher rank -> more PD-like,0.0
ENSG00000123684,LPGAT1,7.538184679080322e-05,3095,-0.2641609062979886,higher rank -> less PD-like,0.0
ENSG00000159692,CTBP1,7.537372683645962e-05,3096,0.10464795325197664,higher rank -> more PD-like,0.0
ENSG00000116497,S100PBP,7.537293446330263e-05,3097,0.02073732718893897,higher rank -> more PD-like,0.0
ENSG00000108231,LGI1,7.535764314500466e-05,3098,0.2853302611366971,higher rank -> more PD-like,0.0
ENSG00000138190,EXOC6,7.535142042155951e-05,3099,-0.14823348694315625,higher rank -> less PD-like,0.0
ENSG00000137502,RAB30,7.532800709126525e-05,3100,-0.049875192012286095,higher rank -> less PD-like,0.0
ENSG00000111640,GAPDH,7.532210671942663e-05,3101,0.09096582181259104,higher rank -> more PD-like,0.0
ENSG00000126351,THRA,7.532189054084675e-05,3102,0.18010752688171056,higher rank -> more PD-like,0.0
ENSG00000164117,FBXO8,7.529664192073534e-05,3103,-0.06636504374809984,higher rank -> less PD-like,0.0
ENSG00000165175,MID1IP1,7.528688196897796e-05,3104,-0.028417818740397834,higher rank -> less PD-like,0.0
ENSG00000035681,NSMAF,7.528131369367959e-05,3105,0.1187596006144328,higher rank -> more PD-like,0.0
ENSG00000126858,RHOT1,7.527605912657338e-05,3106,0.1420890937019891,higher rank -> more PD-like,0.0
ENSG00000117153,KLHL12,7.525383080029344e-05,3107,0.0765898208318939,higher rank -> more PD-like,0.0
ENSG00000204406,MBD5,7.523509306063824e-05,3108,0.11513675040131466,higher rank -> more PD-like,0.0
ENSG00000189227,C15orf61,7.52228772334852e-05,3109,0.07738095238094812,higher rank -> more PD-like,0.0
ENSG00000108298,RPL19,7.521445920872577e-05,3110,0.021889663616009792,higher rank -> more PD-like,0.0
ENSG00000104320,NBN,7.519837644260655e-05,3111,0.020017281105989704,higher rank -> more PD-like,0.0
ENSG00000188130,MAPK12,7.516825168149625e-05,3112,-0.06965245775729262,higher rank -> less PD-like,0.0
ENSG00000167323,STIM1,7.51680628354488e-05,3113,0.19779903274072008,higher rank -> more PD-like,0.0
ENSG00000176101,SSNA1,7.515778680666386e-05,3114,0.11199116743470967,higher rank -> more PD-like,0.0
ENSG00000145860,RNF145,7.514730395376566e-05,3115,0.14655337941627467,higher rank -> more PD-like,0.0
ENSG00000176595,KBTBD11,7.512634528894698e-05,3116,0.13508064516128296,higher rank -> more PD-like,0.0
ENSG00000168936,TMEM129,7.51234252848384e-05,3117,-0.2423675115207241,higher rank -> less PD-like,0.0
ENSG00000108406,DHX40,7.511344100225259e-05,3118,0.12576804915513903,higher rank -> more PD-like,0.0
ENSG00000132485,ZRANB2,7.511292929686417e-05,3119,-0.02440985515074774,higher rank -> less PD-like,0.0
ENSG00000069424,KCNAB2,7.510446557570037e-05,3120,0.21961405529952707,higher rank -> more PD-like,0.0
ENSG00000100796,PPP4R3A,7.508768160249119e-05,3121,0.11328725038401836,higher rank -> more PD-like,0.0
