gene,symbol,scores,log2FC,pvalue,padj,hedges_g_meta,meta_pvalue,meta_padj,I2,same_direction_datasets,is_deg,is_fdr_deg
ENSG00000145730,PAM,2.683599177495504,0.5142201835090712,0.007434714752690685,0.9311623462218839,0.7494634695675808,0.016377410163434546,0.9994264970432628,0.23281308174967094,4,True,False
ENSG00000157445,CACNA2D3,2.683599177495504,0.8796336033118277,0.007434714752690685,0.9311623462218839,0.8134336108902818,0.04867326308989424,0.9994264970432628,0.5227906915604844,4,True,False
ENSG00000173141,MRPL57,2.683599177495504,0.502239526368878,0.007434714752690685,0.9311623462218839,0.6500601583555181,0.013103455561523262,0.9994264970432628,0.0,4,True,False
ENSG00000163602,RYBP,2.6698371304314246,0.3231804405707297,0.00774575170514943,0.9311623462218839,0.6937237998522345,0.036072316471140155,0.9994264970432628,0.3202484768922894,3,True,False
ENSG00000171634,BPTF,2.6698371304314246,0.29031339439934223,0.00774575170514943,0.9311623462218839,0.5200206759436435,0.04606398965215074,0.9994264970432628,0.002955665947000105,3,True,False
ENSG00000185043,CIB1,-2.656075083367345,-0.7497000945840943,0.008068398713494076,0.9311623462218839,-0.7358597107739971,0.024655647758241323,0.9994264970432628,0.30266005559182335,3,True,False
ENSG00000102466,FGF14,2.6423130363032654,0.5893585364997744,0.008403025764180868,0.9311623462218839,0.6680420044940438,0.1863156239463617,0.9994264970432628,0.6866361874941356,3,True,False
ENSG00000135298,ADGRB3,-2.6423130363032654,-0.42949591708631707,0.008403025764180868,0.9311623462218839,-0.5180780806430797,0.1416475554275576,0.9994264970432628,0.399074349657534,3,True,False
ENSG00000163630,SYNPR,-2.6423130363032654,-0.9395692896755359,0.008403025764180868,0.9311623462218839,-0.6882388211343644,0.008903686790915367,0.9994264970432628,0.0,4,True,False
ENSG00000104343,UBE2W,-2.628550989239186,-0.48106739764312073,0.008750011959814027,0.9311623462218839,-0.655575775784545,0.011857806460173812,0.9994264970432628,0.0,4,True,False
ENSG00000108379,WNT3,-2.628550989239186,-0.48805052647170555,0.008750011959814027,0.9311623462218839,-0.5918218866751567,0.05295865040355696,0.9994264970432628,0.2218877880459668,4,True,False
ENSG00000064652,SNX24,-2.6147889421751067,-0.21105239976525167,0.009109745637385813,0.9311623462218839,-0.5146355352867584,0.08844580120694677,0.9994264970432628,0.22112468870012839,3,True,False
ENSG00000178538,CA8,2.6147889421751067,0.7797945229476244,0.009109745637385813,0.9311623462218839,0.7058562147727885,0.031928456403728864,0.9994264970432628,0.3165449988728962,4,True,False
ENSG00000189184,PCDH18,-2.601026895111027,-0.8427759328551544,0.009482624483760289,0.9311623462218839,-0.6117793817651538,0.018189328013587466,0.9994264970432628,0.0,4,True,False
ENSG00000100811,YY1,2.5872648480469476,0.28575625927923026,0.009869055648188003,0.9311623462218839,0.5923961073820314,0.08384195544135734,0.9994264970432628,0.3770781577580203,3,True,False
ENSG00000183166,CALN1,-2.5872648480469476,-0.8371950873618214,0.009869055648188003,0.9311623462218839,-0.7064865451704941,0.02272656695712145,0.9994264970432628,0.2319608986110634,4,True,False
ENSG00000108349,CASC3,2.573502800982868,0.30704684884528133,0.010268543769607697,0.9311623462218839,0.6348077533791818,0.0675429239394378,0.9994264970432628,0.38571432274116696,4,False,False
ENSG00000146966,DENND2A,-2.573502800982868,-0.49948381747042186,0.010269455851634404,0.9311623462218839,-0.6178459396140698,0.01807668872079878,0.9994264970432628,0.0,4,False,False
ENSG00000148219,ASTN2,-2.573502800982868,-0.5859282421255332,0.010269455851634404,0.9311623462218839,-0.6210091563990139,0.022392621806026282,0.9994264970432628,0.06026182893925645,3,False,False
ENSG00000168675,LDLRAD4,-2.573502800982868,-0.546779329318053,0.010269455851634404,0.9311623462218839,-0.6264899320663435,0.018115186827468047,0.9994264970432628,0.0181394309912581,4,False,False
ENSG00000178381,ZFAND2A,2.573502800982868,0.6883651093834539,0.010269455851634404,0.9311623462218839,0.6330954819774799,0.014909986206378414,0.9994264970432628,0.0,4,False,False
ENSG00000109332,UBE2D3,2.5597407539187884,0.42362547150260027,0.010684251492700381,0.9311623462218839,0.5091528126778087,0.04825591335198751,0.9994264970432628,0.0,4,False,False
ENSG00000006118,TMEM132A,2.545978706854709,0.7443188376231479,0.011113878749909418,0.9311623462218839,0.7418764501577082,0.06624284203365684,0.9994264970432628,0.520023622090588,4,False,False
ENSG00000140600,SH3GL3,-2.545978706854709,-0.39725259716295686,0.011113878749909418,0.9311623462218839,-0.6886622705013062,0.29251715423290126,0.9994264970432628,0.8067382915244914,3,False,False
ENSG00000158555,GDPD5,-2.545978706854709,-0.5297966740358918,0.011113878749909418,0.9311623462218839,-0.6168365377820009,0.018211919814864214,0.9994264970432628,0.0,4,False,False
ENSG00000188385,JAKMIP3,2.545978706854709,0.6830075105945875,0.011113878749909418,0.9311623462218839,0.5894455909478773,0.023167438078289623,0.9994264970432628,0.0,4,False,False
ENSG00000160179,ABCG1,-2.5322166597906293,-0.37274858874432304,0.011558783680131676,0.9311623462218839,-0.6413601112952411,0.014433909618128049,0.9994264970432628,0.0,4,False,False
ENSG00000165300,SLITRK5,-2.5322166597906293,-0.4166331674217048,0.011558783680131676,0.9311623462218839,-0.4898307232995113,0.05807274411138989,0.9994264970432628,0.0,3,False,False
