,Oligodendrocytes,Astrocytes,Microglia,Excitatory,OPCs,Endothelial cells,Inhibitory,Pericytes,Ependymal,GABA,CADPS2+ neurons,DaNs
ENSG00000008083,170.38933,353.12943,230.4608,158.49005,176.63628,253.95338,162.14865,204.28516,183.41812,123.9482,380.86676,174.23547
ENSG00000008086,110.45344,57.543446,44.81557,121.2049,62.908615,50.35358,114.856514,48.187805,78.505806,127.28823,47.141033,48.788166
ENSG00000008118,0.11690866,0.26101664,0.15444903,15.66185,0.7978176,0.0,14.595767,0.086097285,0.3188674,4.884494,1.2567804,12.85645
ENSG00000008128,16.813719,14.683358,21.675142,13.816461,10.306188,17.528172,13.193433,19.07396,13.695709,12.511679,28.087275,13.666084
ENSG00000008130,16.968155,28.758883,31.457,15.589837,14.31905,42.052208,15.793631,40.724686,18.897018,11.225241,24.501099,13.719807
ENSG00000008196,0.16718477,1.5832464,0.31475353,33.317757,0.24936962,0.14888567,48.221542,0.086097285,0.0,0.0,0.0,0.0
ENSG00000008197,0.095397905,0.13781376,0.103477694,35.43192,0.15916838,0.2242442,0.47404566,0.27466476,0.7680609,0.026906991,0.0,0.8838403
ENSG00000008226,0.9843309,15.443684,8.203844,8.1272135,1.1050441,1.1851119,6.2350388,0.6753649,284.3547,1.4084567,0.0,5.2918267
ENSG00000008256,14.685178,33.75253,111.487274,54.47881,32.87237,127.01453,64.760864,458.55945,21.40626,46.226402,61.923573,40.401974
ENSG00000008277,102.71458,90.02947,15.028794,303.7591,286.4159,11.390238,324.76935,16.557594,81.877525,154.67754,726.9036,179.63123
ENSG00000008282,128.55313,38.14773,35.262783,9.562034,16.9456,151.46869,10.896748,99.39318,22.909533,12.418298,1.2567804,7.985855
ENSG00000008283,0.2261532,4.8315425,7.202072,26.714287,1.111046,2.8768456,27.497992,4.848263,38.733646,13.01427,0.0,19.311539
ENSG00000008294,421.5961,263.75638,184.01816,185.54512,253.3421,310.13773,196.19879,292.55344,335.02863,170.37155,274.11966,190.27478
ENSG00000008300,5.305279,2.8733213,0.79470503,18.411776,2.1248198,0.0,17.741182,1.5316138,1.3237448,17.086344,14.952117,12.166608
ENSG00000008311,71.643394,87.78646,33.555237,7.186972,100.21097,49.06345,6.499029,81.66448,46.92389,8.757975,6.4413066,6.0462003
ENSG00000008323,0.44313803,0.67742014,1.7063342,0.38552782,0.4006156,0.06362467,0.35205132,0.07886625,1.4139925,0.29524237,0.0,0.8838403
ENSG00000008324,34.164368,10.6774025,8.908674,18.341398,8.759582,19.216639,17.84362,14.064002,16.181162,18.090845,14.879247,15.293083
ENSG00000008382,3.9077187,2.8197942,4.762279,5.0730543,2.4493208,5.422724,5.484812,4.883345,3.2362828,6.4933753,1.2567804,3.5558462
ENSG00000008394,2.0767744,491.08444,4.9872165,11.249251,34.31265,7.1139812,13.298245,18.396662,188.15945,15.583925,13.105539,17.857643
ENSG00000008405,41.661724,37.533585,30.334501,28.308113,43.946808,73.823456,29.643103,64.43538,85.02803,21.322393,68.972626,46.588444
ENSG00000008438,0.5110425,0.33631447,0.11944015,0.8654125,0.5695526,0.0,1.5662102,0.46555823,0.22375397,1.2821747,0.0,1.1315597
ENSG00000008441,312.9329,199.7729,44.284916,32.77755,165.08224,49.054134,34.138046,44.902138,279.36377,8.580803,355.94348,23.064865
ENSG00000008513,4.185384,39.39017,122.07522,11.002,4.397525,158.13707,13.529984,53.5379,23.84647,10.44644,13.622467,67.20971
ENSG00000008516,0.21726784,0.6724977,0.32266805,0.93116856,0.66645336,2.8777926,1.1226819,0.681741,0.51359665,0.4897874,0.0,0.7543731
ENSG00000008517,0.14856164,0.2520499,2.265468,0.4688345,0.30756593,121.90896,0.517444,40.205948,0.13175681,0.35242158,0.0,1.2610269
ENSG00000008710,50.070545,154.02611,31.140852,166.8589,105.02984,40.66904,162.97963,68.34249,117.79008,88.61131,274.26352,117.393394
ENSG00000008735,4.9922514,13.968965,2.523497,57.603745,17.538649,1.8458732,61.79434,2.9144783,14.853415,56.75199,51.172726,33.74321
ENSG00000008838,25.942066,29.493574,23.209211,33.015438,27.909058,36.72966,33.859543,35.99504,48.368126,35.820564,36.525215,22.90175
ENSG00000008853,2.289848,53.813732,17.380604,17.977358,14.283442,21.490602,16.241222,31.204254,27.72313,20.34501,11.570915,18.901114
ENSG00000008869,78.78254,56.238346,249.3545,76.41729,68.18143,99.28393,74.89788,65.74584,43.614326,60.68703,107.984634,62.679947
ENSG00000008952,141.34439,80.27257,97.768845,130.97862,78.53796,158.6356,164.41757,152.1682,96.18026,116.39508,111.56935,117.234566
ENSG00000009307,123.853905,77.84642,128.09923,106.03895,77.381325,189.33902,126.14592,188.72289,52.949654,110.68501,120.414055,102.661095
ENSG00000009335,143.93222,117.47918,220.36752,163.24847,145.41913,171.32805,163.61874,158.66519,111.04311,148.03708,173.6606,162.23619
ENSG00000009413,176.39647,674.4558,197.3528,355.24814,514.0568,288.08945,399.03952,460.17282,577.13715,370.00827,359.2683,358.48135
ENSG00000009694,9.202453,18.793674,5.27375,330.51175,177.37624,1.7822075,350.19574,1.3724456,14.325094,41.54902,704.5879,292.8914
ENSG00000009709,0.34676227,2.155363,0.013899013,1.5932667,0.9941177,0.0,24.806023,0.07886625,10.71427,1.0427953,0.0,1.9396553
ENSG00000009724,5.2706895,3.8346412,3.4424667,3.468115,4.5605087,3.5217454,4.152706,3.284404,4.1064005,2.992201,6.386389,3.783081
ENSG00000009765,0.2594156,0.4535721,0.0,0.45739886,0.6326341,0.49472722,0.42151433,0.0,0.9520553,0.47634974,0.0,1.1852821
ENSG00000009780,18.806509,17.847725,16.268572,26.894129,11.169633,17.941236,25.753761,25.07569,44.127155,22.267147,22.495655,10.691098
ENSG00000009790,0.6540455,0.96244437,124.37143,0.20012468,0.7273627,0.091147475,0.31058604,0.41515476,0.22375397,0.4378801,2.6160479,0.0
ENSG00000009830,38.93154,41.38719,14.734542,20.838963,39.977768,10.949993,20.480822,12.231294,45.254665,18.620993,33.576405,28.52672
ENSG00000009844,47.841454,32.53078,60.642006,46.404716,36.624123,53.400757,46.47052,44.77407,37.00433,45.839622,44.995804,30.671585
ENSG00000009950,1.2448912,2.6261966,168.73358,64.38329,1.4553777,1.7172049,54.585415,1.7815604,2.808539,28.300943,79.28676,45.145767
ENSG00000009954,92.93011,78.10384,110.56596,73.61364,57.29269,98.44456,79.95109,132.169,93.87993,85.93917,107.43041,70.27433
ENSG00000010017,77.00418,95.42001,240.76476,99.939674,91.72465,131.25941,96.54077,106.443855,112.43585,95.34726,96.89946,114.869804
ENSG00000010030,0.21454535,0.26518637,0.49863988,0.2737392,1.4969388,3.56126,0.07389072,7.470212,0.7680609,0.6240431,0.0,0.0
ENSG00000010072,9.876284,7.3172164,10.103999,5.439976,6.2111874,19.279692,6.168404,11.359081,10.375381,7.206324,6.4413066,2.1448672
ENSG00000010165,8.698548,6.755943,11.463169,5.211498,4.408095,11.699767,5.491823,12.2688055,6.8907075,2.6109385,7.7456565,1.6382135
ENSG00000010219,0.87841624,0.60295546,9.502946,0.92593676,0.87152934,0.16490906,0.9742731,0.2665862,0.69761246,0.26182836,0.0,2.3925865
ENSG00000010244,157.70312,132.63907,212.37946,105.84609,184.6876,211.3828,115.62432,211.4246,104.686424,129.48474,170.8191,80.11677
ENSG00000010256,24.085106,30.354961,18.04966,32.005302,23.628975,26.250587,45.761337,43.77886,32.092865,33.631966,19.260193,21.898123
ENSG00000010270,28.717663,25.637077,32.854733,34.78342,26.558876,50.226345,38.14288,44.32916,27.510288,42.280388,30.903978,47.697983
ENSG00000010278,96.88184,32.061527,34.54623,1.4792266,40.774918,59.45613,1.2042207,138.42876,40.856133,1.4100099,0.0,0.7543731
ENSG00000010292,35.06309,14.418733,22.35609,9.043891,8.037734,11.884006,9.724092,21.016033,23.321268,9.007053,8.437941,15.151271
ENSG00000010295,12.117804,19.715239,38.78297,19.948833,24.252655,14.540925,19.388746,26.079668,8.514271,24.073889,20.803627,18.880629
ENSG00000010310,18.567701,1.4961797,1.895713,4.0336986,0.5348073,1.1836334,3.2931879,0.17993851,29.16528,0.54563344,0.0,33.40039
ENSG00000010318,19.667393,21.650867,11.160174,12.743125,9.069431,8.104899,14.797543,5.847583,29.468136,13.284319,10.489491,8.642461
ENSG00000010319,0.043125447,0.046416387,0.24486484,0.16371255,0.038518306,34.726597,0.19239274,12.58292,0.0,0.0,6.1546545,0.0
ENSG00000010322,41.581665,51.588436,38.367912,82.46996,44.773087,47.69868,91.73149,67.91385,71.05037,50.313366,130.77429,53.81839
ENSG00000010327,1.2033733,1.6129978,86.55091,0.91942686,1.607562,37.14548,0.6402314,12.90787,1.2071401,1.1168628,6.4413066,1.9396553
ENSG00000010361,13.0246525,11.333694,2.8598127,4.307401,6.647562,5.511425,3.5283346,5.736836,20.052082,7.790043,18.806993,3.502124
ENSG00000010379,2.4353127,2.9063265,0.2519178,3.7502503,1.923611,5.868924,3.0265777,429.7393,2.632933,3.127253,0.0,11.852821
ENSG00000010404,76.837944,68.08167,55.28212,326.43588,36.022102,77.24103,366.8756,102.5719,78.802795,311.75385,90.94843,167.75719
ENSG00000010438,0.6699112,1.1356641,0.81554127,25.812183,1.28678,40.832478,22.663975,11.246354,0.6851131,7.3464913,67.48557,9.182353
ENSG00000010539,3.8350317,5.1865907,9.168207,7.1163387,5.1121173,10.415527,7.381409,5.879867,0.8352234,6.567755,3.3083317,4.0087776
ENSG00000010610,0.63486606,1.6893479,126.49578,0.8272753,1.2377189,4.2408314,1.5772287,27.890581,0.5426214,0.32551458,2.6160479,0.0
ENSG00000010626,20.735355,43.320225,20.10702,24.965052,11.710799,20.788954,27.101799,23.628807,170.44333,20.181763,16.183598,18.730677
ENSG00000010671,0.2873974,0.6718387,62.89177,0.414513,0.33125314,0.031812336,0.097908325,0.95325416,0.45062423,0.60615784,0.0,0.0
ENSG00000010704,2.9425364,4.3205075,8.041047,0.23134138,1.1040198,3.3961577,0.25921568,1.3828281,0.82936937,0.2259787,0.0,1.1852821
ENSG00000010803,122.16395,208.26358,163.81543,287.02557,227.64296,149.73344,295.80618,246.49277,192.76245,321.4028,200.69748,233.09319
ENSG00000010810,206.35034,929.5178,53.407825,207.12163,614.72723,448.70078,214.90523,343.9245,442.9536,298.73218,274.4821,266.6305
ENSG00000010818,87.23251,189.98515,84.39638,283.05777,197.62367,238.69354,265.7415,292.03958,155.18323,506.6586,382.00092,209.83937
ENSG00000010932,0.19455118,0.116124086,0.20971154,0.053035118,0.51655585,1.8921859,0.030983996,1.9132992,0.0,0.5032567,0.0,0.0
ENSG00000011007,19.077223,15.232677,19.096281,18.242252,14.580799,31.745811,18.757519,32.520397,16.789701,21.474264,24.262016,19.161585
ENSG00000011009,6.213442,8.194962,11.529459,12.886428,8.592328,27.307367,12.952239,15.504891,34.709137,10.364619,5.3598833,13.470551
ENSG00000011021,17.62937,19.744055,40.9791,19.761917,19.987558,19.07924,20.526814,31.336824,20.393402,18.252193,12.772778,23.288614
ENSG00000011028,1.446987,20.14993,123.22983,3.2858584,7.3799624,5.2821207,2.899537,150.46858,90.431366,1.9664047,2.6160479,4.968363
ENSG00000011052,0.578247,0.30297592,0.851664,1.4620847,1.239626,0.5775576,1.0211005,1.0361971,0.0,0.90699756,1.2567804,1.1852821
ENSG00000011083,0.51620185,1.0396994,1.2445611,37.41035,0.28760457,0.06362467,26.763477,0.28326294,1.1327689,1.8397614,70.63055,5.916733
ENSG00000011105,4.55961,20.167292,6.6567454,30.654488,22.543413,209.91193,37.628574,159.82912,14.19339,23.973415,315.70428,17.027933
ENSG00000011114,188.39677,124.79682,257.58612,112.10745,106.42233,179.11133,116.317474,155.32562,133.92538,144.58313,130.45035,138.83858
ENSG00000011132,8.293546,12.619726,4.215302,6.178966,6.119028,8.221716,6.7555404,4.8495126,7.6827316,7.2558966,1.2567804,6.9837627
ENSG00000011143,11.602118,19.769955,6.49301,8.151013,9.878725,3.0575066,7.8675213,8.110038,28.273062,8.119861,7.18116,6.0999227
ENSG00000011198,69.302925,20.198814,20.823256,28.008911,22.80597,55.609108,35.648,66.99903,10.786425,28.285446,38.9824,28.19245
ENSG00000011201,5.0175977,139.74426,331.3491,27.995356,32.732117,4.339539,24.776012,3.9035354,32.301655,5.5145144,2.0515513,26.028635
ENSG00000011243,85.49401,110.78469,70.281815,114.359245,54.632668,70.03106,102.16199,116.04072,95.36915,129.99472,113.17798,113.79856
ENSG00000011258,113.43357,96.978294,179.08665,86.4264,123.52761,95.61451,80.640144,123.26899,78.12731,86.92631,145.0758,87.96234
ENSG00000011260,28.592058,18.163652,54.66196,22.54199,28.04665,23.610472,25.673952,30.979029,15.692157,20.974386,55.69173,20.012188
ENSG00000011275,139.80438,128.12897,248.84927,152.70213,118.108154,143.93175,159.30186,142.65524,141.99162,104.59505,144.42654,153.86305
ENSG00000011295,86.068855,117.234665,86.15444,132.07304,91.07726,151.46806,138.82733,154.53131,106.91703,109.30878,169.44049,143.24852
ENSG00000011304,22.77746,25.13012,52.06321,17.016233,25.742586,117.01596,17.33675,100.10816,30.811182,17.336273,25.573713,9.117415
ENSG00000011332,5.520908,7.2322416,0.999642,26.299536,41.023987,0.64028496,23.981628,27.018665,3.4598942,44.066315,15.7765045,15.646709
ENSG00000011347,0.37875602,1.7761712,0.9347887,70.62439,0.610277,6.448994,45.405415,3.3578064,0.50288326,166.31087,32.190376,79.37981
ENSG00000011376,36.89452,56.328197,62.861378,57.4697,39.331417,47.97079,59.767635,43.916656,81.80574,38.7846,25.034517,59.582096
ENSG00000011405,94.796394,235.74496,126.25412,92.420494,97.05979,398.91864,96.33374,189.20692,146.72969,132.91452,119.01782,103.57777
ENSG00000011422,1.5444568,4.24183,56.447643,5.423109,2.1125555,55.863888,6.341092,25.173576,6.179591,7.2830467,1.2567804,3.071215
ENSG00000011426,642.8378,39.79463,43.777546,10.550551,8.96503,11.772512,10.745422,14.21018,9.485684,7.655149,13.080239,11.649147
ENSG00000011451,6.9891744,8.953574,11.608175,6.50032,6.1930146,19.368958,7.2756286,22.532198,4.361884,7.474654,9.057354,6.2181745
ENSG00000011454,219.09024,184.83937,175.36884,203.09566,147.27411,184.63976,200.98358,212.5021,194.25534,144.90802,173.4913,162.91327
ENSG00000011465,3.7237098,1.59791,1.0551244,3.6026146,1.0684724,41.971146,4.118882,741.1385,1.4195168,6.7533464,6.1546545,0.0
ENSG00000011478,3.6630676,7.626979,6.3363414,11.507509,6.6444674,3.3618047,8.924053,4.983912,6.738063,13.094759,4.565112,13.923481
ENSG00000011485,32.000305,50.863968,25.405054,43.940903,37.497227,29.802563,52.208702,37.16952,72.70725,34.851223,26.450161,35.973095
ENSG00000011523,26.400879,36.726974,31.934418,45.173992,36.612236,51.924866,45.064102,49.842686,21.6858,36.37852,62.36331,41.189175
ENSG00000011566,178.17746,240.55821,247.48422,236.21762,255.19218,364.57407,221.15302,343.60513,287.95355,243.07605,420.13272,197.9851
ENSG00000011590,1.0192151,1.9078574,0.65804803,1.4669033,1.1803907,0.2544596,2.2636278,1.7196689,3.3212028,0.62319255,10.314135,0.37718654
ENSG00000011600,0.8629437,1.0896512,173.51161,0.4635972,0.9639769,3.3058279,0.5394681,4.516569,0.63985074,0.7533959,0.0,0.0
ENSG00000011638,0.24454552,0.5724518,5.7293963,3.3840606,4.1566052,2.1473234,2.626531,3.471171,3.7632217,0.8424608,31.912533,9.635284
ENSG00000011677,2.4143233,2.92963,7.5032244,80.80743,54.509007,2.829488,73.7848,3.2661948,6.0803256,104.8704,2.0515513,75.15148
ENSG00000012048,34.51721,38.13599,21.272371,13.467622,12.906208,11.56998,13.705616,11.778599,50.89931,9.647064,14.33702,22.641687
ENSG00000012061,17.97035,16.293648,50.042664,25.834368,20.85934,19.188383,27.708544,20.983522,37.94864,21.92471,29.860981,13.849274
ENSG00000012124,328.72125,25.124933,28.184816,3.9371848,4.615815,6.114762,3.0574121,3.957579,3.8194947,3.4198334,19.569117,2.3705642
ENSG00000012171,264.9968,99.03897,24.017729,4.7338653,9.65824,48.033573,5.0700955,19.557428,25.60785,4.6113048,2.6160479,3.5558462
ENSG00000012174,27.739954,28.629383,29.356367,24.337769,30.157646,25.751299,28.150255,22.892078,21.173826,14.993749,23.030535,18.375513
ENSG00000012211,1.0381925,5.1295085,8.321464,0.21232195,1.4590203,6.393208,0.1678784,7.3621464,4.150842,0.30913115,0.0,0.0
ENSG00000012223,0.22836636,16.869846,0.31637505,0.22935995,0.22414732,1.7708213,0.054066148,0.90332913,5.085695,0.0,0.0,0.0
ENSG00000012232,60.413673,38.23969,22.758566,46.95233,39.239788,37.394344,52.889732,58.862244,39.585728,101.93385,52.968704,61.1778
ENSG00000012504,0.41650048,0.53366774,0.9002291,0.52796006,0.23833627,0.28786886,1.2749314,0.070252694,2.560386,0.26182836,1.2567804,0.7543731
ENSG00000012660,184.92552,95.53171,128.94048,55.285355,96.98515,139.76051,51.623867,225.32626,200.81339,137.34024,83.2057,72.56141
ENSG00000012779,3.1049356,4.2773957,409.91193,2.4779782,9.047528,11.777493,2.9042578,6.9421387,0.19472922,1.8955204,106.48844,3.1249373
ENSG00000012817,68.70281,34.51066,48.503933,53.021317,45.965355,33.68166,58.417934,46.45792,34.536186,38.53267,45.266296,33.755146
ENSG00000012822,37.569332,36.746315,23.319109,42.004066,47.300785,30.255278,48.110428,42.611874,25.275572,45.819958,57.35414,32.20236
ENSG00000012963,11.135443,9.46477,7.4791503,8.229763,13.084675,14.736782,8.708466,15.0504675,5.020605,12.608114,5.9243793,6.3588576
ENSG00000012983,807.22595,278.38254,205.62265,172.38844,385.20935,169.14842,166.98853,196.21835,197.7292,188.51277,157.08786,161.7747
ENSG00000013016,6.779154,5.545469,2.410838,27.347021,64.54804,2.6889343,32.204697,14.135842,6.0908594,43.646065,13.160458,22.016373
ENSG00000013275,17.23221,9.598843,19.256897,13.486154,13.589517,26.19466,17.023802,36.02251,12.287806,16.727709,14.4648075,16.671232
ENSG00000013288,18.742609,13.568826,29.67359,12.63306,19.553988,17.659487,15.859887,25.61137,17.55315,9.330229,3.770341,16.079155
ENSG00000013293,84.87118,6.991009,3.8617666,103.92579,8.365472,2.3673327,115.2154,1.6358273,1.0060965,64.06969,127.14538,65.083336
ENSG00000013297,0.017256744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000013306,23.793097,29.586828,31.666979,27.338152,18.86897,39.0582,29.312126,48.176388,11.165221,21.333925,19.157707,26.178587
ENSG00000013364,32.058834,33.79647,50.291042,2.6983473,3.0795622,120.75385,4.5238066,61.957054,16.871937,5.0476365,3.770341,3.3301494
ENSG00000013374,41.354206,29.635893,50.449295,34.101906,26.53073,65.46314,39.208084,49.067417,39.58067,31.165009,50.600883,38.839092
ENSG00000013375,32.350338,22.85203,27.466362,38.17949,51.480896,26.3599,47.281483,31.291077,24.316437,38.503773,39.29435,40.340107
ENSG00000013392,3.2838686,5.9759703,3.2411652,12.231968,12.225524,3.409581,12.916956,2.2017934,4.667217,6.7926855,5.3598833,12.383034
ENSG00000013441,141.04121,108.940254,148.24736,61.337673,95.158936,140.67448,65.28692,135.24347,120.40841,52.461983,84.6854,56.04208
ENSG00000013503,31.532227,24.860388,27.786333,39.68732,23.989277,18.209059,37.54348,20.77343,23.619938,30.180878,55.883247,28.547205
ENSG00000013523,46.41995,34.349503,74.46263,25.66529,71.23817,59.72715,25.96764,27.620155,21.977343,16.857698,43.43588,23.924738
ENSG00000013561,22.58177,19.883123,32.6774,24.419636,17.690165,29.096563,28.960081,36.142696,20.602074,19.091959,35.783897,20.540865
ENSG00000013563,1.2824826,7.5843205,13.565368,5.4884663,1.0052309,39.444958,4.143084,11.620805,12.84534,1.8897194,0.0,4.5911765
ENSG00000013573,11.81289,11.807763,15.780868,10.710129,13.0031395,9.675265,12.59772,11.744837,6.1477904,7.593419,11.181776,7.4254785
ENSG00000013583,23.201628,12.570225,12.90156,11.167033,8.963609,22.099314,9.681867,14.957087,11.805017,6.6554284,10.027483,4.3322415
ENSG00000013588,0.44819367,0.8530395,1.0462255,0.660369,0.60787565,9.521064,0.71131194,16.323011,0.8139014,0.91754895,0.0,9.019649
ENSG00000013619,12.414733,87.272736,6.772382,42.534122,101.45788,21.418547,42.821255,11.586444,43.258575,8.054333,11.284264,18.837713
ENSG00000013725,0.3761277,0.51697516,5.083702,4.799016,0.21729523,1.2782123,4.7230663,0.36124608,0.41086453,0.29031625,0.0,7.9101105
ENSG00000013810,1.7955321,3.6767282,11.557675,5.8188066,2.5143054,6.718779,8.171866,5.8054338,2.0409083,8.518564,23.094261,7.943348
ENSG00000014123,92.44244,70.84913,60.824562,31.602999,53.061756,56.351353,39.922188,67.82078,49.72187,44.296223,23.59357,25.919653
ENSG00000014138,21.961494,11.222652,33.75145,7.0011525,5.3013163,29.909302,6.286291,22.729174,9.674914,7.587306,21.368122,4.7631507
ENSG00000014164,23.206942,24.854424,44.606155,24.67999,19.879166,30.645184,24.648643,29.273365,19.514359,22.084023,26.60022,28.590118
ENSG00000014216,1.2977612,35.9597,30.137331,22.66716,14.50784,46.246983,27.035042,38.806675,21.69203,14.339205,45.20224,25.884878
ENSG00000014257,0.45587835,3.4883573,49.633286,1.0546294,0.848871,0.6050804,0.5361095,1.0828612,0.9061292,0.56098545,0.0,0.37718654
ENSG00000014641,38.77881,37.505093,26.585436,96.98654,33.239143,27.396889,137.20026,47.279995,36.73082,81.65559,49.167286,74.360794
